Realtime [sec],Sim Time [sec],Sim Time from MPC [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2],v2_dist [m],v2_lane [-],v2_spd [m/s],v2_acc [m/s2],v2_accCmd [m/s2]
22.930156130001706,23.1,22.799999237060547,0.027414560317993164,67.36959128000001,-76146229#1_0,3.879066,-1.1711399999999994,43.253023243437895,-76146229#1_0,2.8073211090935897,0.01912895049299035,0.0595700703561306,6.6421996491512205,-76146229#1_0,1.3752228107483182,-0.4584076035827733,-1.098922531023481
23.033201468999323,23.2,22.799999237060547,0.029309749603271484,67.74447528,-76146229#1_0,3.74884,-1.3022599999999995,43.534331838899085,-76146229#1_0,2.8130859546119247,0.057648455183350045,0.0595700703561306,6.775285727610735,-76146229#1_0,1.3308607845951466,-0.4436202615317164,-1.0854249815365582
23.13217171999713,23.3,22.899999618530273,0.028774499893188477,68.10624728,-76146229#1_0,3.61772,-1.3112000000000013,43.81621691891211,-76146229#1_0,2.8188508001302597,0.057648455183350045,0.07065410166978836,6.904078706765104,-76146229#1_0,1.2879297915436902,-0.4293099305145631,-1.0124447217900567
23.226570373997674,23.4,23.100000381469727,0.023996829986572266,68.45490728,-76146229#1_0,3.4866,-1.3111999999999968,44.09878574829614,-76146229#1_0,2.8256882938402392,0.06837493709979547,0.06631876528263092,7.0287170736886875,-76146229#1_0,1.2463836692358292,-0.41546122307861033,-0.9900547432596914
23.321946281001146,23.5,23.100000381469727,0.020633935928344727,68.79045528,-76146229#1_0,3.35548,-1.3112000000000013,44.3819963721829,-76146229#1_0,2.8321062388675906,0.0641794502735138,0.09467708319425583,7.149334848130865,-76146229#1_0,1.2061777444217703,-0.40205924814058935,-0.8920500648016015
23.429323331001797,23.6,23.200000762939453,0.024881601333618164,69.11289128,-76146229#1_0,3.22436,-1.3112000000000013,44.66612322590702,-76146229#1_0,2.8412685372412283,0.0916229837363769,0.10488086193799973,7.2660617266232945,-76146229#1_0,1.1672687849242938,-0.38908959497476525,-0.8408602422000794
23.54155440499744,23.7,23.299999237060547,0.03356003761291504,69.42207224,-76146229#1_0,3.0918096,-1.3255039999999996,44.951265055714416,-76146229#1_0,2.8514182980739378,0.10149760832709465,0.11672239750623703,7.3790232219385485,-76146229#1_0,1.1296149531525423,-0.3765383177175141,-0.7946480130763706
23.62479622200044,23.8,23.5,0.02224588394165039,69.71590024000001,-76146229#1_0,2.93828,-1.5352960000000015,45.23753645711058,-76146229#1_0,2.862714013961638,0.11295715887700286,0.13836313784122467,7.488340798050085,-76146229#1_0,1.0931757611153636,-0.36439192037178714,-0.7303650036575994
23.7252387740009,23.9,23.600000381469727,0.018949270248413086,69.99423224000002,-76146229#1_0,2.78332,-1.5495999999999999,45.52514685661488,-76146229#1_0,2.8761039950430467,0.13389981081408653,0.1471780687570572,7.594132000738668,-76146229#1_0,1.0579120268858357,-0.3526373422952789,-0.6988958449084963
23.823719478001294,24.0,23.600000381469727,0.01672530174255371,70.25706824000001,-76146229#1_0,2.62836,-1.5495999999999999,45.81418156001038,-76146229#1_0,2.89034703395502,0.14243038911973205,0.1471780687570572,7.696510583985685,-76146229#1_0,1.0237858324701636,-0.34126194415672106,-0.6874564438638615
