0,0,0,0
0.1,0,0,0
0.2,0,0,0
0.3,0,0,0
0.4,0,0,0
0.5,0,0,0
0.6,0,0,0
0.7,0,0,0
0.8,0,0,0
0.9,0,0,0
1,0,0,0
1.1,0,0,0
1.2,0,0,0
1.3,0,0,0
1.4,0,0,0
1.5,0,0,0
1.6,0,0,0
1.7,0,0,0
1.8,0,0,0
1.9,0,0,0
2,0,0,0
2.1,0,0,0
2.2,0,0,0
2.3,0,0,0
2.4,0,0,0
2.5,0,0,0
2.6,0,0,0
2.7,0,0,0
2.8,0,0,0
2.9,0,0,0
3,0,0,0
3.1,0,0,0
3.2,0,0,0
3.3,0,0,0
3.4,0,0,0
3.5,0,0,0
3.6,0,0,0
3.7,0,0,0
3.8,0,0,0
3.9,0,0,0
4,0,0,0
4.1,0,0,0
4.2,0,0,0
4.3,0,0,0
4.4,0,0,0
4.5,0,0,0
4.6,0,0,0
4.7,0,0,0
4.8,0,0,0
4.9,0,0,0
5,0,0,0
5.1,0,0,0
5.2,0,0,0
5.3,0,0,0
5.4,0,0,0
5.5,0,0,0
5.6,0,0,0
5.7,0,0,0
5.8,0,0,0
5.9,0,0,0
6,0,0,0
6.1,0,0,0
6.2,0,0,0
6.3,0,0,0
6.4,0,0,0
6.5,0,0,0
6.6,0,0,0
6.7,0,0,0
6.8,0,0,0
6.9,0,0,0
7,0,0,0
7.1,0,0,0
7.2,0,0,0
7.3,0,0,0
7.4,0,0,0
7.5,0,0,0
7.6,0,0,0
7.7,0,0,0
7.8,0,0,0
7.9,0,0,0
8,0,0,0
8.1,0,0,0
8.2,0,0,0
8.3,0,0,0
8.4,0,0,0
8.5,0,0,0
8.6,0,0,0
8.7,0,0,0
8.8,0,0,0
8.9,0,0,0
9,0,0,0
9.1,0,0,0
9.2,0,0,0
9.3,0,0,0
9.4,0,0,0
9.5,0,0,0
9.6,0,0,0
9.7,0,0,0
9.8,0,0,0
9.9,0,0,0
10,0,0,0
10.1,0,0,0
10.2,0,0,0
10.3,0,0,0
10.4,0,0,0
10.5,0,0,0
10.6,0,0,0
10.7,0,0,0
10.8,0,0,0
10.9,0,0,0
11,0,0,0
11.1,0,0,0
11.2,0,0,0
11.3,0,0,0
11.4,0,0,0
11.5,0,0,0
11.6,0,0,0
11.7,0,0,0
11.8,0,0,0
11.9,0,0,0
12,0,0,0
12.1,0,0,0
12.2,0,0,0
12.3,0,0,0
12.4,0,0,0
12.5,0,0,0
12.6,0,0,0
12.7,0,0,0
12.8,0,0,0
12.9,0,0,0
13,0,0,0
13.1,0,0,0
13.2,0,0,0
13.3,0,0,0
13.4,0,0,0
13.5,0,0,0
13.6,0,0,0
13.7,0,0,0
13.8,0,0,0
13.9,0,0,0
14,0,0,0
14.1,0,0,0
14.2,0,0,0
14.3,0,0,0
14.4,0,0,0
14.5,0,0,0
14.6,0,0,0
14.7,0,0,0
14.8,0,0,0
14.9,0,0,0
15,0,0,0
15.1,0,0,0
15.2,0,0,0
15.3,0,0,0
15.4,0,0,0
15.5,0,0,0
15.6,0,0,0
15.7,0,0,0
15.8,0,0,0
15.9,0,0,0
16,0,0,0
16.1,0,0,0
16.2,0,0,0
16.3,0,0,0
16.4,0,0,0
16.5,0,0,0
16.6,0,0,0
16.7,0,0,0
16.8,0,0,0
16.9,0,0,0
17,0,0,0
17.1,0,0,0
17.2,0,0,0
17.3,0,0,0
17.4,0,0,0
17.5,0,0,0
17.6,0,0,0
17.7,0,0,0
17.8,0,0,0
17.9,0,0,0
18,0,0,0
18.1,0,0,0
18.2,0,0,0
18.3,0,0,0
18.4,0,0,0
18.5,0,0,0
18.6,0,0,0
18.7,0,0,0
18.8,0,0,0
18.9,0,0,0
19,0,0,0
19.1,0,0,0
19.2,0,0,0
19.3,0,0,0
19.4,0,0,0
19.5,0,0,0
19.6,0,0,0
19.7,0,0,0
19.8,0,0,0
19.9,0,0,0
20,0,0.257203800000007,0
20.1,0.0257203800000007,0.716898600000019,0.00257203800000007
20.2,0.0974102400000026,1.09452419999998,0.0123130620000003
20.3,0.206862660000001,1.39008060000002,0.0329993280000004
20.4,0.345870720000003,1.60356779999997,0.0675864000000007
20.5,0.5062275,1.73498580000003,0.118209150000001
20.6,0.679726080000003,1.78433460000002,0.186181758000001
20.7,0.858159540000005,1.75161419999996,0.271997712000001
20.8,1.03332096,1.63682460000002,0.375329808000002
20.9,1.19700342,1.43996579999997,0.495030150000002
21,1.341,1.3148390479339,0.629130150000002
21.1,1.47248390479339,1.31506956694217,0.776378540479341
21.2,1.60399086148761,1.31366872066113,0.936777626628102
21.3,1.73535773355372,1.31063650909093,1.11031339998347
21.4,1.86642138446281,1.30597293223138,1.29695553842976
21.5,1.99701867768595,1.29967799008266,1.49665740619835
21.6,2.12698647669422,1.29175168264465,1.70935605386777
21.7,2.25616164495868,1.28219400991733,1.93497221836364
21.8,2.38438104595041,1.27100497190083,2.17341032295868
21.9,2.5114815431405,1.25818456859502,2.42455847727273
22,2.6373,1.23875096187237,2.68828847727273
22.1,2.76117509618724,1.21736797694286,2.96440598689146
22.2,2.88291189388152,1.20134936453918,3.25269717627961
22.3,3.00304683033544,1.19069512466145,3.55300185931315
22.4,3.12211634280159,1.18540525730951,3.86521349359331
22.5,3.24065686853254,1.18547976248352,4.18927918044656
22.6,3.35920484478089,1.19091864018336,4.52519966492465
22.7,3.47829670879923,1.20172189040904,4.87302933580458
22.8,3.59846889784013,1.21788951316065,5.23287622558859
22.9,3.72025784915619,1.23942150843806,5.60490201050421
23,3.8442,1.26244285372456,5.98932201050421
