Realtime [sec],Sim Time [sec],Sim Time from MPC [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0.008628606796264648,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11946545899263583,0.3,0.0,0.011083602905273438,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
0.13230977798230015,0.4,0.0,0.01291513442993164,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
0.21971722500165924,0.5,0.0,0.01256704330444336,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
0.3195933559909463,0.6,0.0,0.01291656494140625,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
0.4199969609908294,0.7,0.0,0.013561487197875977,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
0.5207011849852279,0.8,0.0,0.012911319732666016,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
0.6198467069771141,0.9,0.0,0.013492107391357422,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
0.720675038988702,1.0,0.0,0.013539314270019531,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
0.8206328789819963,1.1,0.0,0.014839887619018555,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
0.9220573070051614,1.2,0.0,0.012598037719726562,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
1.1197993409878109,1.3,0.0,0.006750583648681641,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
1.1294719349825755,1.4,0.0,0.015060186386108398,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
1.2217425839917269,1.5,0.0,0.013104677200317383,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
1.3201870629854966,1.6,0.0,0.013484954833984375,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
1.420549556001788,1.7,0.0,0.01381373405456543,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
1.5208105409983546,1.8,0.0,0.01492762565612793,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
1.622044328978518,1.9,0.0,0.012936830520629883,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
1.7199494719970971,2.0,0.0,0.013278961181640625,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
1.8202847029897384,2.1,0.0,0.013654232025146484,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,0.0
1.9206835799850523,2.2,2.0,0.013822078704833984,20.0,0.0,0.0,0.0,226.619,0.0,0.0,0.0,-0.25370246171951294
2.020618715992896,2.3,2.200000047683716,0.007664203643798828,20.0,0.0,0.0,0.0,0.028594894745211027,0.0,0.0037024589255452156,0.037024589255452156,-0.2528391480445862
2.2139180270023644,2.4,2.200000047683716,0.0071563720703125,20.0,0.0,0.0,0.0,0.027721622301991742,0.0,0.002839157357811928,-0.008633015677332878,-0.2528391480445862
2.224709475005511,2.5,2.4000000953674316,0.008961677551269531,20.0,0.0,0.0,0.0,0.027721622301991742,0.0,0.002839157357811928,0.0,0.09411746263504028
2.3159648919827305,2.6,2.4000000953674316,0.008614778518676758,20.0,0.0,0.0,0.0,0.02734089615666602,0.0,0.0028497560415416956,0.000105986837297678,0.0931827649474144
2.4158002659969497,2.7,2.5999999046325684,0.009158611297607422,20.0,0.0,0.0,0.0,0.026839574803971453,0.0,0.004353072494268417,0.015033164527267218,0.09329760074615479
2.516460710990941,2.8,2.5999999046325684,0.00919651985168457,20.0,0.0,0.0,0.0,0.02630749441234785,0.0,0.003201900515705347,-0.011511719785630703,0.09378843754529953
2.6163907589798328,2.9,2.799999952316284,0.010034561157226562,20.0,0.0,0.0,0.0,0.02585228844448462,0.0,0.0025878336746245623,-0.006140668410807848,0.09436634182929993
2.7165761299838778,3.0,2.799999952316284,0.008861303329467773,20.0,0.0,0.0,0.0,0.02536677145985733,0.0,0.003643734846264124,0.010559011716395617,0.0934622660279274
2.816080502991099,3.1,3.0,0.009976863861083984,20.0,0.0,0.0,0.0,0.024782844089508052,0.0,0.0039289225824177265,0.002851877361536026,0.09389762580394745
2.916887023980962,3.2,3.0,0.008451223373413086,20.0,0.0,0.0,0.0,0.024572814388740667,0.0,0.0031387414783239365,-0.0079018110409379,0.09413447976112366
3.0155135529930703,3.3,3.200000047683716,0.00870513916015625,20.0,0.0,0.0,0.0,0.024411989880834987,0.0,0.0035058357752859592,0.003670942969620228,0.09360972046852112
3.115871622983832,3.4,3.299999952316284,0.008320808410644531,20.0,0.0,0.0,0.0,0.02417384292700397,0.0,0.00270921946503222,-0.007966163102537394,0.09440784901380539
3.3155917179828975,3.5,3.299999952316284,0.006230592727661133,20.0,0.0,0.0,0.0,0.02376764131448002,0.0,0.0016561412485316396,-0.010530782165005803,0.09440784901380539
