Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11769415900016611,0.05,0.0073544979095458984,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.1260696730005293,0.1,0.010959625244140625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.13734386800024367,0.15,0.004735231399536133,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1444548190002024,0.2,0.010024309158325195,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16153900700010126,0.25,0.013759136199951172,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.218318781000562,0.3,0.01164102554321289,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2652264960006505,0.35,0.012497425079345703,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31625505900046846,0.4,0.011544942855834961,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3666159290005453,0.45,0.011298894882202148,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4150046510003449,0.5,0.012521505355834961,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4685771250005928,0.55,0.012137174606323242,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.516085756999928,0.6,0.011705398559570312,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5678152070004217,0.65,0.01421666145324707,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6190663209999911,0.7,0.014264583587646484,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6698547559999497,0.75,0.01213383674621582,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
