Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11654648100375198,0.3,0.008360624313354492,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12968243600334972,0.4,0.008363008499145508,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21418289100984111,0.5,0.010080099105834961,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31559495799592696,0.6,0.00883030891418457,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4152003600029275,0.7,0.009698629379272461,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5152413639880251,0.8,0.009028434753417969,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6154745529929642,0.9,0.009290218353271484,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7149685320036951,1.0,0.008315086364746094,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.813891537982272,1.1,0.00965738296508789,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9152626520080958,1.2,0.008706331253051758,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1147850799898151,1.3,0.00678706169128418,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1245218039839529,1.4,0.009698629379272461,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2153410720056854,1.5,0.011373519897460938,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
