Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.008929967880249023,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12024767801631242,0.3,0.007756471633911133,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1300057860207744,0.4,0.011469125747680664,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21777434801333584,0.5,0.009249687194824219,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09012117981910706
0.3154736190044787,0.6,0.009372472763061523,20.0,0.0,0.0,0.0,1.568075137961064,0.0,0.027778221294283867,0.27778221294283867,0.09020360559225082
0.41574598601437174,0.7,0.009200096130371094,20.0,0.0,0.0,0.0,1.5469010057648327,0.0,0.02562863379716873,-0.021495874971151352,0.08047426491975784
0.515144113014685,0.8,0.009808540344238281,20.0,0.0,0.0,0.0,1.52408821248354,0.0,0.023202095180749893,-0.024265386164188385,0.08166724443435669
0.6157152810192201,0.9,0.009086132049560547,20.0,0.0,0.0,0.0,1.503210508974632,0.0,0.020459746941924095,-0.02742348238825798,0.08167079836130142
0.7155631910136435,1.0,0.009068965911865234,20.0,0.0,0.0,0.0,1.4804082561335612,0.0,0.013845765963196754,-0.06613980978727341,0.0812782272696495
0.8154937369981781,1.1,0.009015321731567383,20.0,0.0,0.0,0.0,1.4593376956546498,0.0,0.01249245461076498,-0.013533113524317741,0.0
0.9154626970121171,1.2,0.009121417999267578,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1249245461076498,0.0
1.1153808090020902,1.3,0.0075910091400146484,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
