Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1176204789953772,0.3,0.006372213363647461,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12508123900624923,0.4,0.008455514907836914,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21494054698268883,0.5,0.008890390396118164,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31399932500789873,0.6,0.009147167205810547,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4150480240059551,0.7,0.009299516677856445,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5148401680053212,0.8,0.008857965469360352,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6143864539917558,0.9,0.008967399597167969,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7143530829926021,1.0,0.009082317352294922,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9141539330012165,1.2,0.009376287460327148,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0151728040073067,1.3,0.008612871170043945,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2148650419840124,1.4,0.0077512264251708984,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2260195639973972,1.5,0.008382558822631836,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
