Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31695979097275995,0.6,0.01072239875793457,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4159199719724711,0.7,0.011185646057128906,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5176269819785375,0.8,0.009354829788208008,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6145698999753222,0.9,0.011066198348999023,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7167865239898674,1.0,0.006690263748168945,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8132442909991369,1.1,0.011142969131469727,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9168679639988113,1.2,0.011748075485229492,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0173318999877665,1.3,0.011536836624145508,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2152701629966032,1.4,0.011118173599243164,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2297032279893756,1.5,0.00994563102722168,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3153841449820902,1.6,0.010479211807250977,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
