Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31395292398519814,0.6,0.009585380554199219,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41496596098295413,0.7,0.009128570556640625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5145763069740497,0.8,0.008934736251831055,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6149289140012115,0.9,0.008768796920776367,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7135303789982572,1.0,0.008537530899047852,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8148285629868042,1.1,0.008690357208251953,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9142694439797197,1.2,0.009192705154418945,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1146261599787977,1.3,0.007134437561035156,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.124622418981744,1.4,0.008914470672607422,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.214582177984994,1.5,0.009824275970458984,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.31672520597931,1.6,0.009072303771972656,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
