Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.008475065231323242,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1165724870224949,0.3,0.00824284553527832,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12597397301578894,0.4,0.009654521942138672,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21662289500818588,0.5,0.01031494140625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31624461300089024,0.6,0.010841131210327148,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4167682090192102,0.7,0.009521007537841797,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5163473620195873,0.8,0.0101776123046875,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6167334060010035,0.9,0.007738590240478516,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7146116980002262,1.0,0.00931692123413086,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.813890376011841,1.1,0.008961677551269531,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9159945750143379,1.2,0.008476495742797852,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.013869661022909,1.3,0.0087890625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2150529909995385,1.4,0.007447957992553711,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.225630444008857,1.5,0.008892536163330078,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
