Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0094757080078125,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11925924601382576,0.3,0.005446434020996094,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12543435199768282,0.4,0.009524106979370117,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2142664809944108,0.5,0.008652448654174805,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3134970749961212,0.6,0.009818077087402344,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4160013750079088,0.7,0.008556604385375977,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5146940039994661,0.8,0.009136676788330078,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6145087880140636,0.9,0.00880575180053711,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7152845970122144,1.0,0.009018659591674805,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8146722560049966,1.1,0.008554220199584961,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9156063249974977,1.2,0.008462905883789062,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1152191589935683,1.3,0.007111072540283203,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1256684219988529,1.4,0.009687423706054688,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909295529127121
1.2161804189963732,1.5,0.008156299591064453,20.0,0.0,0.0,0.0,1.157010103711084,0.0,0.003646338824182749,0.03646338824182749,0.08862675726413727
