Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.007997989654541016,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11795391497435048,0.3,0.007917642593383789,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12746668598265387,0.4,0.010622978210449219,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2177907959849108,0.5,0.00886988639831543,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31548690897761844,0.6,0.010497331619262695,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41752249698038213,0.7,0.009973764419555664,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09457539767026901
0.5142964199767448,0.8,0.00972437858581543,20.0,0.0,0.0,0.0,1.669704231955034,0.0,0.002069548238068819,0.02069548238068819,0.0952286422252655
0.6168602789985016,0.9,0.009638309478759766,20.0,0.0,0.0,0.0,1.6697078411020836,0.0,0.0033432487398386,0.012737005017697811,0.08089796453714371
0.7154834029788617,1.0,0.01029062271118164,20.0,0.0,0.0,0.0,1.6696157938702174,0.0,0.005146129056811333,0.018028803169727325,0.08314076066017151
0.8173789930006023,1.1,0.009096860885620117,20.0,0.0,0.0,0.0,1.6695046765305606,0.0,0.0035851462744176388,-0.01560982782393694,0.08282659202814102
0.9158300359849818,1.2,0.01069021224975586,20.0,0.0,0.0,0.0,1.6694455979047396,0.0,0.002768721431493759,-0.008164248429238796,0.07921416312456131
1.0166267819877248,1.3,0.008722066879272461,20.0,0.0,0.0,0.0,1.6695394330787952,0.0,0.004332119598984718,0.01563398167490959,0.06769323348999023
