Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11961284000426531,0.3,0.007674694061279297,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12840076599968597,0.4,0.008250236511230469,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21251582700642757,0.5,0.008629560470581055,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.315428678994067,0.6,0.009781360626220703,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41489241999806836,0.7,0.009430885314941406,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5148103429819457,0.8,0.008021116256713867,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6128523649822455,0.9,0.010060310363769531,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7154546969977673,1.0,0.008566617965698242,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8133950349874794,1.1,0.009263992309570312,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9145767760055605,1.2,0.008782148361206055,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1152502190088853,1.3,0.006603240966796875,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1242086999991443,1.4,0.008180379867553711,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2134861529921181,1.5,0.008986949920654297,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
