Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0062062740325927734,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11631495199981146,0.3,0.003264188766479492,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11990633598179556,0.4,0.00899648666381836,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2142272100027185,0.5,0.01053762435913086,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31715504798921756,0.6,0.010318756103515625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41674860098282807,0.7,0.008638143539428711,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5148486319812946,0.8,0.009391546249389648,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6158325729775243,0.9,0.010151863098144531,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7167500669893343,1.0,0.009935617446899414,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8162218319776002,1.1,0.009819984436035156,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9149437309824862,1.2,0.008781909942626953,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1162838359887246,1.3,0.006378650665283203,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1237938219856005,1.4,0.01114344596862793,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2184929409995675,1.5,0.009669780731201172,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
