Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1332952969823964,0.4,0.010623693466186523,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21680916898185387,0.5,0.008278608322143555,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31439750498975627,0.6,0.00957345962524414,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41598334698937833,0.7,0.008488893508911133,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5151828039961401,0.8,0.00916433334350586,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6155843499873299,0.9,0.008638143539428711,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7147787899884861,1.0,0.00892949104309082,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8155940149736125,1.1,0.009385347366333008,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9151747139985673,1.2,0.008482933044433594,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1147367439989466,1.3,0.0073392391204833984,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.124130898999283,1.4,0.009041309356689453,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2152894779865164,1.5,0.008455038070678711,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
