Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12781526599428616,0.4,0.009598255157470703,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21592657899600454,0.5,0.009738683700561523,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31544290800229646,0.6,0.009463071823120117,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4147159440035466,0.7,0.008493423461914062,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5147080280003138,0.8,0.01196742057800293,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6171020320034586,0.9,0.009055852890014648,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7143956329964567,1.0,0.009107589721679688,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8150359319988638,1.1,0.009150028228759766,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9147790840070229,1.2,0.008705615997314453,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1151273809955455,1.3,0.007184267044067383,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1246951070206705,1.4,0.01001429557800293,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.215395092003746,1.5,0.009072303771972656,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
