Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12744753301376477,0.4,0.008627176284790039,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2155664970050566,0.5,0.008994579315185547,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3152921080181841,0.6,0.008981466293334961,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41552960901753977,0.7,0.008578777313232422,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5155022620165255,0.8,0.010231494903564453,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6174439790192991,0.9,0.00959467887878418,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7168128930206876,1.0,0.008842945098876953,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0148616910155397,1.3,0.009090185165405273,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2151002950267866,1.4,0.007676124572753906,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2265189140161965,1.5,0.008413076400756836,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3140634430164937,1.6,0.009101390838623047,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
