Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.007673025131225586,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11855604199809022,0.3,0.007386445999145508,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1277319719956722,0.4,0.010625123977661133,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2162909159960691,0.5,0.00955343246459961,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3167508940096013,0.6,0.009297847747802734,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4154958709841594,0.7,0.008594989776611328,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.514436919009313,0.8,0.00987553596496582,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.615984756994294,0.9,0.009342432022094727,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7159714239824098,1.0,0.008883953094482422,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07645811885595322
0.8142075949872378,1.1,0.008557558059692383,20.0,0.0,0.0,0.0,1.4445516786747805,0.0,0.05001816898584366,0.5001816898584366,0.06797907501459122
0.9149324680038262,1.2,0.008804798126220703,20.0,0.0,0.0,0.0,1.453783961898183,0.0,0.08457089215517044,0.3455272316932678,0.0566902682185173
1.0143479169928469,1.3,0.008340835571289062,20.0,0.0,0.0,0.0,1.4647916937923497,0.0,0.12102030962705612,0.3644941747188568,0.04267045482993126
1.2150945409957785,1.4,0.006655216217041016,20.0,0.0,0.0,0.0,1.4967517927075151,0.0,0.2003498524427414,0.7932954281568527,0.04267045482993126
