Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.007951736450195312,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11513744998956099,0.3,0.0068662166595458984,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12455323798349127,0.4,0.009322404861450195,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21424962798482738,0.5,0.008994817733764648,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31491684800130315,0.6,0.008971929550170898,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09374532103538513
0.4156044099945575,0.7,0.008675336837768555,20.0,0.0,0.0,0.0,1.7591371137940435,0.0,0.004142154473811388,0.04142154473811388,0.09501083940267563
0.5144924680062104,0.8,0.007671833038330078,20.0,0.0,0.0,0.0,1.7592102230857258,0.0,0.0007012389251030982,-0.0344091554870829,0.08196046948432922
0.6140157810004894,0.9,0.009087324142456055,20.0,0.0,0.0,0.0,1.7591533930753782,0.0,0.002263325033709407,0.015620861086063087,0.08128640055656433
0.7150848110031802,1.0,0.009005308151245117,20.0,0.0,0.0,0.0,1.7591317290679218,0.0,0.0022436606232076883,-0.0001966441050171852,0.0819757878780365
0.8152089020004496,1.1,0.008878469467163086,20.0,0.0,0.0,0.0,1.7592500220194889,0.0,0.003444353584200144,0.012006929609924555,0.07782458513975143
0.9150005499832332,1.2,0.00856328010559082,20.0,0.0,0.0,0.0,1.7592500220194889,0.0,0.003444353584200144,0.0,0.06403211504220963
1.1152489479864016,1.3,0.007115602493286133,20.0,0.0,0.0,0.0,1.7634348846880157,0.0,0.057039275765419006,0.5359492218121886,0.06403211504220963
