Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.00994110107421875,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11854751000646502,0.3,0.005619049072265625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1251927769917529,0.4,0.009009838104248047,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21398421900812536,0.5,0.008715152740478516,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31491114100208506,0.6,0.00874471664428711,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4134993019979447,0.7,0.00931239128112793,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5152774500020314,0.8,0.009077072143554688,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6152809520135634,0.9,0.009443521499633789,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7154093529970851,1.0,0.00902414321899414,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8154827470134478,1.1,0.008586883544921875,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9151295270130504,1.2,0.008776664733886719,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09491997212171555
1.1154549480124842,1.3,0.008149385452270508,20.0,0.0,0.0,0.0,1.0480792483887675,0.0,0.0013438871828839183,0.013438871828839183,0.09491997212171555
1.1275160709919874,1.4,0.00889897346496582,20.0,0.0,0.0,0.0,1.0480792483887675,0.0,0.0013438871828839183,0.0,0.09401316195726395
