Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12666401400929317,0.4,0.012552261352539062,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21551704400917515,0.5,0.011230945587158203,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31653052498586476,0.6,0.01141047477722168,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4163442419958301,0.7,0.01092076301574707,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.516054684005212,0.8,0.010339736938476562,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6159310450020712,0.9,0.011609315872192383,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7178775350039359,1.0,0.01288604736328125,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8184684570005629,1.1,0.011487245559692383,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9167989910056349,1.2,0.010364532470703125,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.117072207009187,1.3,0.009448528289794922,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1303441250056494,1.4,0.010115623474121094,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2165193659893703,1.5,0.012415647506713867,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
