Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.011535406112670898,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12060427197138779,0.3,0.009026527404785156,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13323873397894204,0.4,0.010871171951293945,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2175248329876922,0.5,0.009059667587280273,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09465391933917999
0.3150083639775403,0.6,0.009935140609741211,20.0,0.0,0.0,0.0,1.910503092058278,0.0,0.0007338399882428348,0.007338399882428348,0.0939025953412056
0.41674878797493875,0.7,0.010225296020507812,20.0,0.0,0.0,0.0,1.9104958360861077,0.0,0.0020317414309829473,0.012979014427401125,0.09443587809801102
0.5163391239766497,0.8,0.009711980819702148,20.0,0.0,0.0,0.0,1.910518899480651,0.0,0.0025675895158201456,0.005358480848371983,0.08105025440454483
0.6160547129984479,0.9,0.00958704948425293,20.0,0.0,0.0,0.0,1.9104561434162777,0.0,0.0011949900072067976,-0.01372599508613348,0.08132939040660858
0.7164752099779435,1.0,0.008311748504638672,20.0,0.0,0.0,0.0,1.910387727104892,0.0,0.0015893877716735005,0.003943977644667029,0.08050914853811264
0.8146523119939957,1.1,0.00930929183959961,20.0,0.0,0.0,0.0,1.9105037258151978,0.0,0.0018631499260663986,0.002737621543928981,0.0829257071018219
0.9146018309984356,1.2,0.008569002151489258,20.0,0.0,0.0,0.0,1.9105772274886612,0.0,0.00133739341981709,-0.005257565062493086,0.08030758053064346
