Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12615060398820788,0.4,0.008630752563476562,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21478435999597423,0.5,0.003547191619873047,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3063530999934301,0.6,0.008741378784179688,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4133776419912465,0.7,0.008342981338500977,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5149213619879447,0.8,0.008399009704589844,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6132846290129237,0.9,0.008289337158203125,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.714809803001117,1.0,0.00910186767578125,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0142271200020332,1.3,0.0073015689849853516,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2127362090104725,1.4,0.0032644271850585938,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2164002640056424,1.5,0.009218215942382812,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.316319740988547,1.6,0.010650634765625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
