Realtime [sec],Sim Time [sec],Sim Time from MPC [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2],v2_dist [m],v2_lane [-],v2_spd [m/s],v2_acc [m/s2],v2_accCmd [m/s2]
0.12348127799998565,0.2,nan,0.00909280776977539,20.0,-76146229#1_0,0.0,0.0,0.0,-76146229#1_0,0.0,0.0,nan,nan,nan,nan,nan,nan
0.1348332439999922,0.3,nan,0.0075681209564208984,20.0,-76146229#1_0,0.0,0.0,0.0,-76146229#1_0,0.0,0.0,nan,nan,nan,nan,nan,nan
0.21431946099994548,0.4,0.30000001192092896,0.007804393768310547,20.0,-76146229#1_0,0.0,0.0,0.0,-76146229#1_0,0.0,0.0,0.09435022622346878,nan,nan,nan,nan,nan
0.3146611559999428,0.5,0.4000000059604645,0.008013725280761719,20.0,-76146229#1_0,0.0,0.0,0.0009130667053884075,-76146229#1_0,0.009130667053884075,0.09130667053884074,0.09435022622346878,nan,nan,nan,nan,nan
0.4148628570000028,0.6,0.5,0.007874250411987305,20.0,-76146229#1_0,0.0,0.0,0.0027392001161652226,-76146229#1_0,0.01826133410776815,0.09130667053884074,0.08981119096279144,nan,nan,nan,nan,nan
0.5141468140000143,0.7,0.6000000238418579,0.008514881134033203,20.0,-76146229#1_0,0.0,0.0,0.00543447408464647,-76146229#1_0,0.02695273968481248,0.08691405577044331,0.08857729285955429,nan,nan,nan,nan,nan
0.6138662099999692,0.8,0.699999988079071,0.0077054500579833984,20.0,-76146229#1_0,0.0,0.0,0.008986947661445987,-76146229#1_0,0.035524735767995155,0.08571996083182674,0.08755548298358917,nan,nan,nan,nan,nan
0.7135832709999477,0.9,0.800000011920929,0.007149219512939453,20.0,-76146229#1_0,0.0,0.0,0.01338673236389314,-76146229#1_0,0.04399784702447153,0.08473111256476373,0.08642777055501938,nan,nan,nan,nan,nan
0.8146289499999284,1.0,0.8999999761581421,0.007889032363891602,20.0,-76146229#1_0,0.0,0.0,0.018622914845904996,-76146229#1_0,0.052361824820118565,0.08363977795647036,0.0853000283241272,nan,nan,nan,nan,nan
0.9151131930000247,1.1,1.0,0.008604764938354492,20.0,-76146229#1_0,0.0,0.0,0.02468458147298905,-76146229#1_0,0.06061666627084055,0.08254841450721986,0.08418486267328262,nan,nan,nan,nan,nan
1.1145278709999502,1.2,1.100000023841858,0.008224725723266602,20.0,-76146229#1_0,0.0,0.0,0.03156094031949197,-76146229#1_0,0.0687635884650292,0.08146922194188645,0.08307863026857376,nan,nan,nan,nan,nan
1.123377894999976,1.3,1.100000023841858,0.006634235382080078,20.0,-76146229#1_0,0.0,0.0,0.03924128591052947,-76146229#1_0,0.07680345591037505,0.0803986744534585,0.08307863026857376,nan,nan,nan,nan,nan
1.214758030999974,1.4,1.2999999523162842,0.007578134536743164,20.0,-76146229#1_0,0.0,0.0,0.04772561824610156,-76146229#1_0,0.0848433233557209,0.0803986744534585,0.08089146763086319,nan,nan,nan,nan,nan
1.3136528369999496,1.5,1.399999976158142,0.008116006851196289,20.0,-76146229#1_0,0.0,0.0,0.056992771236165876,-76146229#1_0,0.09267152990064315,0.0782820654492225,0.07975778728723526,nan,nan,nan,nan,nan
1.4141580639999347,1.6,1.5,0.008335113525390625,20.0,-76146229#1_0,0.0,0.0,0.06703177378062279,-76146229#1_0,0.10039002544456914,0.07718495543925993,0.07872381061315536,nan,nan,nan,nan,nan
1.513987684999961,1.7,1.600000023841858,0.008997440338134766,20.0,-76146229#1_0,0.0,0.0,0.07783261965359412,-76146229#1_0,0.10800845872971321,0.07618433285144069,0.07766224443912506,nan,nan,nan,nan,nan
1.614438789000019,1.8,1.7000000476837158,0.008093118667602539,20.0,-76146229#1_0,0.0,0.0,0.08938503563404084,-76146229#1_0,0.11552415980446724,0.07515701074754036,0.07660532742738724,nan,nan,nan,nan,nan
1.7147143869999582,1.9,1.7999999523162842,0.008214473724365234,20.0,-76146229#1_0,0.0,0.0,0.10167879349281711,-76146229#1_0,0.12293757858776279,0.07413418783295544,0.07555796951055527,nan,nan,nan,nan,nan
1.8144062320000103,2.0,1.899999976158142,0.007871866226196289,20.0,-76146229#1_0,0.0,0.0,0.11470375750814715,-76146229#1_0,0.1302496401533004,0.07312061565537611,0.07451904565095901,nan,nan,nan,nan,nan
1.9158345649999546,2.1,2.0,0.009759902954101562,20.0,-76146229#1_0,0.0,0.0,0.1284498735781639,-76146229#1_0,0.1374611607001674,0.07211520546866995,0.07348832488059998,nan,nan,nan,nan,nan
2.01572584500002,2.2,2.0999999046325684,0.00970149040222168,20.0,-76146229#1_0,0.0,0.0,0.14290716698573483,-76146229#1_0,0.14457293407570931,0.07111773375541919,0.07246580719947815,nan,nan,nan,nan,nan
2.2147273120000364,2.3,2.200000047683716,0.007988691329956055,20.0,-76146229#1_0,0.0,0.0,0.158065742398462,-76146229#1_0,0.1515857541272717,0.07012820051562396,0.07145146280527115,nan,nan,nan,nan,nan
2.2245198409999603,2.4,2.200000047683716,0.006412506103515625,20.0,-76146229#1_0,0.0,0.0,0.17391578358027243,-76146229#1_0,0.1585004118181044,0.06914657690832687,0.07145146280527115,nan,nan,nan,nan,nan
2.3147405519999893,2.5,2.4000000953674316,0.00847172737121582,20.0,-76146229#1_0,0.0,0.0,0.19045729053116614,-76146229#1_0,0.16541506950893708,0.06914657690832687,0.06944714486598969,nan,nan,nan,nan,nan
2.416051257999925,2.6,2.5,0.00922083854675293,20.0,-76146229#1_0,0.0,0.0,0.20767086662592427,-76146229#1_0,0.17213576094758123,0.0672069143864415,0.06840869784355164,nan,nan,nan,nan,nan
2.513846810000018,2.7,2.5999999046325684,0.00846242904663086,20.0,-76146229#1_0,0.0,0.0,0.2255464623772329,-76146229#1_0,0.17875595751308623,0.06620196565504999,0.06746192276477814,nan,nan,nan,nan,nan
2.6142625029999635,2.8,2.700000047683716,0.00814676284790039,20.0,-76146229#1_0,0.0,0.0,0.24407491544562002,-76146229#1_0,0.1852845306838712,0.06528573170784979,0.06649015098810196,nan,nan,nan,nan,nan
2.713968963999946,2.9,2.799999952316284,0.00814676284790039,20.0,-76146229#1_0,0.0,0.0,0.26324682158808554,-76146229#1_0,0.19171906142465528,0.06434530740784067,0.0655229389667511,nan,nan,nan,nan,nan
2.814799678999975,3.0,2.9000000953674316,0.008768081665039062,20.0,-76146229#1_0,0.0,0.0,0.28305282068829385,-76146229#1_0,0.1980599910020828,0.06340929577427518,0.0645647719502449,nan,nan,nan,nan,nan
