Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2]
36.35,0.015952348709106445,99.74444239999997,0.0,0.607920000000003,1.7880000000000007,91.02027212746485,0.0,1.1496885604459322,-0.404058800371736
36.4,0.01654982566833496,99.77930839999996,0.0,0.697320000000004,1.7880000000000207,91.07703061836625,0.0,1.1351698180280954,-0.2903748483567359
36.45,0.018518924713134766,99.81864439999997,0.0,0.786720000000004,1.7879999999999985,91.1333156496316,0.0,1.1257006253069695,-0.18938385442251793
36.5,0.01646566390991211,99.86245039999997,0.0,0.876120000000004,1.7880000000000007,91.18945468089694,0.0,1.1227806253069759,-0.05839999999987189
36.55,0.0173189640045166,99.91072639999997,0.0,0.965520000000003,1.7879999999999807,91.24563858585957,0.0,1.123678099252524,0.017949478910961325
36.6,0.01615309715270996,99.96347239999997,0.0,1.05492,1.7879999999999407,91.30217625842518,0.0,1.1307534513123256,0.14150704119603397
36.65,0.018520116806030273,100.02068839999997,0.0,1.14432,1.7879999999999985,91.35927746408817,0.0,1.1420241132598359,0.22541323895020504
36.7,0.018278121948242188,100.08237439999996,0.0,1.23372,1.7879999999999985,91.41713710152463,0.0,1.1571927487294427,0.3033727093921357
36.75,0.017514944076538086,100.14853039999997,0.0,1.32312,1.788000000000003,91.47604379346365,0.0,1.1781338387802662,0.41882180101647126
36.8,0.01656651496887207,100.21915639999997,0.0,1.41252,1.7879999999999985,91.5361344577251,0.0,1.2018132852290597,0.4735889289758699
36.85,0.016718149185180664,100.29417193999997,0.0,1.5003108,1.7558160000000012,91.59766557541609,0.0,1.2306223538199015,0.5761813718168352
36.9,0.017705917358398438,100.37306743999997,0.0,1.57791,1.5519839999999974,91.66078955959944,0.0,1.2624796836671062,0.6371465969440937
36.95,0.01670098304748535,100.45576243999997,0.0,1.6539,1.5198,91.72548141481546,0.0,1.2938371043204282,0.6271484130664406
37.0,0.016512155532836914,100.54225693999997,0.0,1.72989,1.5198,91.79195725582284,0.0,1.3295168201476082,0.7135943165435998
37.05,0.01693248748779297,100.63255093999997,0.0,1.80588,1.5198,91.86026537829119,0.0,1.3661624493670281,0.7329125843883988
37.1,0.018013954162597656,100.72664443999997,0.0,1.88187,1.5198,91.93045336143383,0.0,1.4037596628529114,0.7519442697176659
37.15,0.016544103622436523,100.82453743999997,0.0,1.95786,1.5198,92.0027298644556,0.0,1.4455300604354915,0.8354079516516011
37.2,0.015412092208862305,100.92622993999997,0.0,2.03385,1.5198000000000045,92.07716069428423,0.0,1.488616596572592,0.861730722742009
37.25,0.015358924865722656,101.03172193999997,0.0,2.10984,1.5198,92.15382614604253,0.0,1.5333090351659535,0.8938487718672317
37.3,0.017638206481933594,101.14101343999997,0.0,2.18583,1.5198,92.23290295322614,0.0,1.5815361436721744,0.9645421701244183
37.35,0.016585350036621094,101.25410443999996,0.0,2.26182,1.5198,92.31436532310666,0.0,1.6292473976102386,0.9542250787612838
