Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2]
4.65,0.017919063568115234,20.0,0.0,0.0,0.0,0.9738931870087981,0.0,0.42808491736650467,0.09512998163700104
4.7,0.015698671340942383,20.0,0.0,0.0,0.0,0.9955352578312159,0.0,0.4328414164483547,0.09512998163700104
4.75,0.016110897064208984,20.0,0.0,0.0,0.0,1.017415153607726,0.0,0.4375979155302048,0.09512998163700104
4.8,0.015477657318115234,20.0,0.0,0.0,0.0,1.0395328743383287,0.0,0.4423544146120548,0.09512998163700104
4.85,0.016333580017089844,20.0,0.0,0.0,0.0,1.061888420023024,0.0,0.4471109136939049,0.09512998163700104
4.9,0.016575336456298828,20.0,0.0,0.0,0.0,1.0844817906618118,0.0,0.45186741277575493,0.09512998163700104
4.95,0.02064657211303711,20.0,0.0,0.0,0.0,1.107312986254692,0.0,0.456623911857605,0.09512998163700104
5.0,0.016874313354492188,20.0,0.0,0.0,0.0,1.1303820068016648,0.0,0.46138041093945503,0.09512998163700104
5.05,0.016820192337036133,20.0,0.0,0.0,0.0,1.15368885230273,0.0,0.4661369100213051,0.09512998163700104
5.1,0.018626689910888672,20.0,0.0,0.0,0.0,1.1772335227578878,0.0,0.47089340910315514,0.09512998163700104
5.15,0.016629457473754883,20.0,0.0,0.0,0.0,1.201016018167138,0.0,0.4756499081850052,0.09512998163700104
5.2,0.019728899002075195,20.0,0.0,0.0,0.0,1.2250363385304808,0.0,0.48040640726685524,0.09512998163700104
5.25,0.02025890350341797,20.0,0.0,0.0,0.0,1.249294483847916,0.0,0.4851629063487053,0.09512998163700104
5.3,0.014719486236572266,20.0,0.0,0.0,0.0,1.2737904541194438,0.0,0.48991940543055534,0.09512998163700104
5.35,0.014619112014770508,20.0,0.0,0.0,0.0,1.2985242493450642,0.0,0.4946759045124054,0.09512998163700104
5.4,0.015854358673095703,20.0,0.0,0.0,0.0,1.323495869524777,0.0,0.49943240359425545,0.09512998163700104
5.45,0.016317367553710938,20.0,0.0,0.0,0.0,1.3487053146585821,0.0,0.5041889026761055,0.09512998163700104
5.5,0.016233444213867188,20.0,0.0,0.0,0.0,1.37415258474648,0.0,0.5089454017579556,0.09512998163700104
5.55,0.016327857971191406,20.0,0.0,0.0,0.0,1.3998376797884702,0.0,0.5137019008398056,0.09512998163700104
5.6,0.016571998596191406,20.0,0.0,0.0,0.0,1.425760599784553,0.0,0.5184583999216557,0.09512998163700104
5.65,0.015838146209716797,20.0,0.0,0.0,0.0,1.4519213447347283,0.0,0.5232148990035057,0.09512998163700104
5.7,0.016394853591918945,20.0,0.0,0.0,0.0,1.478319914638996,0.0,0.5279713980853558,0.09512998163700104
5.75,0.01718282699584961,20.0,0.0,0.0,0.0,1.5049563094973564,0.0,0.5327278971672058,0.09512998163700104
5.8,0.01862025260925293,20.0,0.0,0.0,0.0,1.5318305293098091,0.0,0.5374843962490559,0.09512998163700104
5.85,0.0170590877532959,20.0,0.0,0.0,0.0,1.5589425740763545,0.0,0.5422408953309059,0.09512998163700104
5.9,0.019938945770263672,20.0,0.0,0.0,0.0,1.5862924437969923,0.0,0.546997394412756,0.09512998163700104
5.95,0.019718170166015625,20.0,0.0,0.0,0.0,1.6138801384717225,0.0,0.551753893494606,0.09512998163700104
6.0,0.014795780181884766,20.0,0.0,0.0,0.0,1.6417056581005454,0.0,0.5565103925764561,0.09512998163700104
6.05,0.015007734298706055,20.0,0.0,0.0,0.0,1.6697690026834606,0.0,0.5612668916583061,0.09512998163700104
6.1,0.01601266860961914,20.0,0.0,0.0,0.0,1.6980701722204685,0.0,0.5660233907401562,0.09512998163700104
6.15,0.01501011848449707,20.0,0.0,0.0,0.0,1.7266091667115688,0.0,0.5707798898220062,0.09512998163700104
6.2,0.016266345977783203,20.0,0.0,0.0,0.0,1.7553859861567616,0.0,0.5755363889038563,0.09512998163700104
6.25,0.01585841178894043,20.0,0.0,0.0,0.0,1.784400630556047,0.0,0.5802928879857063,0.09512998163700104
6.3,0.015696287155151367,20.0,0.0,0.0,0.0,1.8136530999094247,0.0,0.5850493870675564,0.09512998163700104
6.35,0.020444869995117188,20.0,0.0,0.0,0.0,1.843143394216895,0.0,0.5898058861494064,0.09512998163700104
6.4,0.016420602798461914,20.0,0.0,0.0,0.0,1.872871513478458,0.0,0.5945623852312565,0.09512998163700104
6.45,0.015440225601196289,20.0,0.0,0.0,0.0,1.9028374576941132,0.0,0.5993188843131065,0.09512998163700104
6.5,0.01484060287475586,20.0,0.0,0.0,0.0,1.933041226863861,0.0,0.6040753833949566,0.09512998163700104
6.55,0.015883445739746094,20.0,0.0,0.0,0.0,1.9634828209877013,0.0,0.6088318824768066,0.09512998163700104
6.6,0.01612091064453125,20.0,0.0,0.0,0.0,1.9941622400656343,0.0,0.6135883815586567,0.09512998163700104
6.65,0.016170740127563477,20.0,0.0,0.0,0.0,2.0250794840976596,0.0,0.6183448806405067,0.09512998163700104
6.7,0.014638423919677734,20.0,0.0,0.0,0.0,2.0562345530837773,0.0,0.6231013797223568,0.09512998163700104
6.75,0.017162561416625977,20.0,0.0,0.0,0.0,2.0876274470239875,0.0,0.6278578788042068,0.09512998163700104
6.8,0.015994787216186523,20.0,0.0,0.0,0.0,2.1192581659182905,0.0,0.6326143778860569,0.09512998163700104
6.85,0.016105175018310547,20.0,0.0,0.0,0.0,2.151126709766686,0.0,0.637370876967907,0.09512998163700104
6.9,0.01525115966796875,20.0,0.0,0.0,0.0,2.183233078569174,0.0,0.642127376049757,0.09512998163700104
6.95,0.017442941665649414,20.0,0.0,0.0,0.0,2.215577272325754,0.0,0.6468838751316071,0.09512998163700104
7.0,0.016298294067382812,20.0,0.0,0.0,0.0,2.2481592910364268,0.0,0.6516403742134571,0.09512998163700104
7.05,0.01597881317138672,20.0,0.0,0.0,0.0,2.2809791347011923,0.0,0.6563968732953072,0.09512998163700104
7.1,0.015834808349609375,20.0,0.0,0.0,0.0,2.3140368033200502,0.0,0.6611533723771572,0.09512998163700104
7.15,0.014888525009155273,20.0,0.0,0.0,0.0,2.3473322968930006,0.0,0.6659098714590073,0.09512998163700104
7.2,0.008040666580200195,20.0,0.0,0.0,0.0,2.3808656154200434,0.0,0.6706663705408573,0.09512998163700104
7.25,0.014903783798217773,20.0,0.0,0.0,0.0,2.4146367589011786,0.0,0.6754228696227074,0.09512998163700104
7.3,0.016518592834472656,20.0,0.0,0.0,0.0,2.4486457273364066,0.0,0.6801793687045574,0.09512998163700104
7.35,0.013930797576904297,20.0,0.0,0.0,0.0,2.482892520725727,0.0,0.6849358677864075,0.09512998163700104
7.4,0.019200563430786133,20.0,0.0,0.0,0.0,2.51737713906914,0.0,0.6896923668682575,0.09512998163700104
7.45,0.016304731369018555,20.0,0.0,0.0,0.0,2.5520995823666452,0.0,0.6944488659501076,0.09512998163700104
7.5,0.014828681945800781,20.0,0.0,0.0,0.0,2.587059850618243,0.0,0.6992053650319576,0.09512998163700104
7.55,0.012803077697753906,20.0,0.0,0.0,0.0,2.6222579438239335,0.0,0.7039618641138077,0.09512998163700104
7.6,0.01687932014465332,20.0,0.0,0.0,0.0,2.6576938619837165,0.0,0.7087183631956577,0.09512998163700104
7.65,0.015174388885498047,20.0,0.0,0.0,0.0,2.693367605097592,0.0,0.7134748622775078,0.09512998163700104
7.7,0.01601433753967285,20.0,0.0,0.0,0.0,2.7292791731655597,0.0,0.7182313613593578,0.09512998163700104
7.75,0.016159534454345703,20.0,0.0,0.0,0.0,2.76542856618762,0.0,0.7229878604412079,0.09512998163700104
7.8,0.016606807708740234,20.0,0.0,0.0,0.0,2.801815784163773,0.0,0.7277443595230579,0.09512998163700104
7.85,0.020891904830932617,20.0,0.0,0.0,0.0,2.8384408270940185,0.0,0.732500858604908,0.09512998163700104
7.9,0.01726675033569336,20.0,0.0,0.0,0.0,2.8753036949783564,0.0,0.737257357686758,0.09512998163700104
7.95,0.016011953353881836,20.0,0.0,0.0,0.0,2.9124043878167867,0.0,0.7420138567686081,0.09512998163700104
8.0,0.0161285400390625,20.0,0.0,0.0,0.0,2.9497429056093094,0.0,0.7467703558504581,0.09512998163700104
8.05,0.015703439712524414,20.0,0.0,0.0,0.0,2.987319248355925,0.0,0.7515268549323082,0.09512998163700104
8.1,0.01503133773803711,20.0,0.0,0.0,0.0,3.025133416056633,0.0,0.7562833540141582,0.09512998163700104
8.15,0.01581406593322754,20.0,0.0,0.0,0.0,3.0631854087114334,0.0,0.7610398530960083,0.09512998163700104
8.2,0.01659870147705078,20.0,0.0,0.0,0.0,3.1014752263203262,0.0,0.7657963521778584,0.09512998163700104
8.25,0.01655721664428711,20.0,0.0,0.0,0.0,3.1400028688833115,0.0,0.7705528512597084,0.09512998163700104
8.3,0.015691757202148438,20.0,0.0,0.0,0.0,3.1787683364003896,0.0,0.7753093503415585,0.09512998163700104
8.35,0.017449378967285156,20.0,0.0,0.0,0.0,3.21777162887156,0.0,0.7800658494234085,0.09512998163700104
8.4,0.016269683837890625,20.0,0.0,0.0,0.0,3.257012746296823,0.0,0.7848223485052586,0.09512998163700104
8.45,0.015038013458251953,20.0,0.0,0.0,0.0,3.2964916886761784,0.0,0.7895788475871086,0.09512998163700104
8.5,0.016205310821533203,20.0,0.0,0.0,0.0,3.336208456009626,0.0,0.7943353466689587,0.09512998163700104
8.55,0.013765573501586914,20.0,0.0,0.0,0.0,3.3761630482971667,0.0,0.7990918457508087,0.09512998163700104
8.6,0.015849590301513672,20.0,0.0,0.0,0.0,3.4163554655387998,0.0,0.8038483448326588,0.09512998163700104
8.65,0.014972686767578125,20.00001788,0.0,0.000357600000000013,0.007152000000000259,3.456785707734525,0.0,0.8086048439145088,0.09512998163700104
8.7,0.016442537307739258,20.000166880000002,0.0,0.00298000000000002,0.05244800000000013,3.497453774884343,0.0,0.8133613429963589,0.09512998163700104
8.75,0.019222497940063477,20.000464880000003,0.0,0.00596000000000002,0.0596,3.5383596669882533,0.0,0.8181178420782089,0.09512998163700104
8.8,0.01784205436706543,20.000911880000004,0.0,0.00894000000000002,0.059600000000000014,3.5795033840462565,0.0,0.822874341160059,0.09512998163700104
8.85,0.0172269344329834,20.001507880000005,0.0,0.01192,0.059599999999999584,3.620884926058352,0.0,0.827630840241909,0.09512998163700104
8.9,0.019443273544311523,20.002252880000004,0.0,0.0149,0.0596,3.66250429302454,0.0,0.8323873393237591,0.09512998163700104
8.95,0.015729427337646484,20.003146880000003,0.0,0.01788,0.0596,3.7043614849448203,0.0,0.8371438384056091,0.09512998163700104
9.0,0.016093969345092773,20.004189880000002,0.0,0.02086,0.0596,3.746456501819193,0.0,0.8419003374874592,0.09512998163700104
9.05,0.01683354377746582,20.00538188,0.0,0.02384,0.0596,3.7887893436476587,0.0,0.8466568365693092,0.09512998163700104
9.1,0.01664423942565918,20.00672288,0.0,0.02682,0.0596,3.831360010430217,0.0,0.8514133356511593,0.09512998163700104
9.15,0.019418716430664062,20.008212880000002,0.0,0.0298,0.0596,3.8741685021668673,0.0,0.8561698347330093,0.09512998163700104
9.2,0.016758441925048828,20.009851880000003,0.0,0.03278,0.05959999999999993,3.91721481885761,0.0,0.8609263338148594,0.09512998163700104
9.25,0.024042844772338867,20.01199748,0.0,0.0429119999999999,0.2026399999999981,3.9604989605024454,0.0,0.8656828328967094,0.09512998163700104
9.3,0.017312049865722656,20.01691448,0.0,0.0983400000000001,1.1085600000000038,4.004020927101373,0.0,0.8704393319785595,0.09512998163700104
9.35,0.014895200729370117,20.02496048,0.0,0.16092,1.2515999999999983,4.047780718654393,0.0,0.8751958310604095,0.09512998163700104
9.4,0.013757705688476562,20.036135480000002,0.0,0.2235,1.2515999999999998,4.091778335161506,0.0,0.8799523301422596,0.09512998163700104
9.45,0.016908645629882812,20.05043948,0.0,0.28608,1.2515999999999998,4.136013776622712,0.0,0.8847088292241096,0.09512998163700104
9.5,0.015520572662353516,20.067872480000002,0.0,0.34866,1.2516000000000005,4.18048704303801,0.0,0.8894653283059597,0.09512998163700104
9.55,0.016204833984375,20.088434480000004,0.0,0.41124,1.2515999999999994,4.2251981344074006,0.0,0.8942218273878098,0.09512998163700104
9.6,0.015494108200073242,20.112125480000003,0.0,0.47382,1.2516000000000005,4.270147050730883,0.0,0.8989783264696598,0.09512998163700104
9.65,0.021314382553100586,20.138945480000004,0.0,0.5364,1.2515999999999994,4.315333792008459,0.0,0.9037348255515099,0.09512998163700104
9.7,0.017353057861328125,20.168894480000002,0.0,0.59898,1.2515999999999994,4.360758358240127,0.0,0.9084913246333599,0.09512998163700104
9.75,0.015775203704833984,20.201972480000002,0.0,0.66156,1.2516000000000016,4.406420749425887,0.0,0.91324782371521,0.09512998163700104
9.8,0.0175628662109375,20.238179480000003,0.0,0.724140000000001,1.2516000000000194,4.4523209655657405,0.0,0.91800432279706,0.09512998163700104
9.85,0.018265724182128906,20.277649580000002,0.0,0.789402000000001,1.3052400000000008,4.498459006659686,0.0,0.9227608218789101,0.09512998163700104
9.9,0.016128063201904297,20.32123208,0.0,0.871650000000001,1.6449599999999998,4.544834872707724,0.0,0.9275173209607601,0.09512998163700104
9.95,0.0157473087310791,20.36906108,0.0,0.95658,1.698599999999979,4.5914485637098545,0.0,0.9322738200426102,0.09512998163700104
10.0,0.018104076385498047,20.421136580000002,0.0,1.04151,1.698599999999999,4.638300079666077,0.0,0.9370303191244602,0.09512998163700104
10.05,0.017014741897583008,20.477458580000004,0.0,1.12644,1.6986000000000034,4.685389420576393,0.0,0.9417868182063103,0.09512998163700104
10.1,0.012962102890014648,20.538027080000003,0.0,1.21137,1.698599999999999,4.732716586440801,0.0,0.9465433172881603,0.09512998163700104
10.15,0.013721942901611328,20.602842080000002,0.0,1.2963,1.698599999999999,4.780281577259301,0.0,0.9512998163700104,0.09512998163700104
10.2,0.01724696159362793,20.671903580000002,0.0,1.38123,1.698599999999999,4.828084393031895,0.0,0.9560563154518604,0.09512998163700104
10.25,0.01923966407775879,20.745211580000003,0.0,1.46616,1.698599999999999,4.87612503375858,0.0,0.9608128145337105,0.09512998163700104
10.3,0.014641284942626953,20.822766080000005,0.0,1.55109,1.6986000000000034,4.924403499439358,0.0,0.9655693136155605,0.09512998163700104
10.35,0.016756534576416016,20.904567080000003,0.0,1.63602,1.698599999999999,4.972919786365871,0.0,0.9703257385302674,0.09512849829413694
10.4,0.015645265579223633,20.990614580000003,0.0,1.72095,1.698599999999999,5.0216728745875026,0.0,0.9750617644326254,0.09472051804715997
10.45,0.013665437698364258,21.0808907,0.0,1.8055224,1.691448000000002,5.070661451159553,0.0,0.979771531440995,0.0941953401673934
10.5,0.01625227928161621,21.1752822,0.0,1.88783,1.6461519999999963,5.119883669049225,0.0,0.9844443577934396,0.09345652704889185
10.55,0.01929497718811035,21.273771200000002,0.0,1.96978,1.6390000000000038,5.16933669837361,0.0,0.9890605864877052,0.09232457388531179
10.6,0.014659881591796875,21.376357700000003,0.0,2.05173,1.6389999999999993,5.219017260453917,0.0,0.993611241606149,0.09101310236887539
10.65,0.011584281921386719,21.483041700000005,0.0,2.13368,1.6389999999999993,5.268921449831263,0.0,0.9980837875469166,0.0894509188153525
10.7,0.011586427688598633,21.593823200000006,0.0,2.21563,1.6389999999999993,5.3190451051193195,0.0,1.002473105761138,0.08778636428442788
10.75,0.013430595397949219,21.708702200000005,0.0,2.29758,1.6389999999999993,5.369383115456862,0.0,1.0067602067508483,0.08574201979420604
10.8,0.013442039489746094,21.827678700000003,0.0,2.37953,1.6389999999999993,5.419929743168705,0.0,1.0109325542368675,0.08344694972038269
10.85,0.012900590896606445,21.950752700000002,0.0,2.46148,1.6389999999999993,5.470678623782639,0.0,1.0149776122786784,0.08090116083621979
10.9,0.013779401779174805,22.0779242,0.0,2.54343,1.6389999999999993,5.521622766029427,0.0,1.0188828449357643,0.07810465314171733
10.95,0.015796899795532227,22.2091932,0.0,2.62538,1.6389999999999993,5.572753939862277,0.0,1.0226234766570008,0.07481263442473018
11.0,0.015513896942138672,22.3445597,0.0,2.70733,1.6389999999999993,5.62423049470579,0.0,1.0295310968702494,0.13815240426497066
11.05,0.012093782424926758,22.483996880000003,0.0,2.7887436,1.6282720000000062,5.679619866626505,0.0,1.107787438414314,1.5651268308812938
11.1,0.015878915786743164,22.627334880000003,0.0,2.86676,1.560328000000002,5.738972117023711,0.0,1.1870450079441075,1.5851513905958692
11.15,0.016477584838867188,22.774546880000003,0.0,2.94424,1.5495999999999999,5.804502841305325,0.0,1.31061448563229,2.471389553763652
11.2,0.014180898666381836,22.925632880000002,0.0,3.02172,1.5495999999999999,5.876212039471349,0.0,1.4341839633204727,2.471389553763652
11.25,0.01548624038696289,23.08059288,0.0,3.0992,1.5495999999999999,5.954099711521781,0.0,1.5577534410086553,2.471389553763652
11.3,0.015200376510620117,23.23942688,0.0,3.17668,1.5495999999999999,6.038165857456623,0.0,1.681322918696838,2.471389553763652
11.35,0.015801429748535156,23.40213488,0.0,3.25416,1.5495999999999999,6.1284104772758745,0.0,1.8048923963850205,2.471389553763652
11.4,0.015944242477416992,23.568716879999997,0.0,3.33164,1.5495999999999999,6.224833570979535,0.0,1.9284618740732031,2.471389553763652
11.45,0.015468120574951172,23.739172879999998,0.0,3.40912,1.5495999999999999,6.327435138567604,0.0,2.0520313517613857,2.471389553763652
11.5,0.015275239944458008,23.91350288,0.0,3.4866,1.5495999999999999,6.436215180040082,0.0,2.1756008294495683,2.471389553763652
11.55,0.014898538589477539,24.09170688,0.0,3.56408,1.5495999999999999,6.55117369539697,0.0,2.299170307137751,2.471389553763652
11.6,0.016843080520629883,24.27378488,0.0,3.64156,1.5495999999999999,6.6723106846382665,0.0,2.4227397848259336,2.471389553763652
11.65,0.014940977096557617,24.45965642,0.0,3.7174308,1.5174159999999937,6.799626147763973,0.0,2.546309262514116,2.471389553763652
11.7,0.016277551651000977,24.64881192,0.0,3.78311,1.3135840000000076,6.933120084774088,0.0,2.6698787402022988,2.471389553763652
11.75,0.01524043083190918,24.84117092,0.0,3.84718,1.2813999999999925,7.072792495668612,0.0,2.7934482178904814,2.471389553763652
11.8,0.015138626098632812,25.03673342,0.0,3.91125,1.2814000000000014,7.218643380447545,0.0,2.917017695578664,2.471389553763652
11.85,0.015068292617797852,25.23549942,0.0,3.97532,1.2814000000000014,7.370672739110887,0.0,3.0405871732668466,2.471389553763652
11.9,0.015583515167236328,25.43746892,0.0,4.03939,1.2814000000000014,7.528880571658639,0.0,3.164156650955029,2.471389553763652
11.95,0.015937328338623047,25.64264192,0.0,4.10346,1.2814000000000014,7.6932668780908,0.0,3.287726128643212,2.471389553763652
12.0,0.016333341598510742,25.85101842,0.0,4.16753,1.2814000000000014,7.863831658407369,0.0,3.4112956063313944,2.471389553763652
12.05,0.016290903091430664,26.06259842,0.0,4.2316,1.2814000000000014,8.040574912608347,0.0,3.534865084019577,2.471389553763652
12.1,0.017746686935424805,26.27738192,0.0,4.29567,1.2814000000000014,8.223496640693735,0.0,3.6584345617077596,2.471389553763652
12.15,0.01933121681213379,26.49536892,0.0,4.35974,1.2814000000000014,8.412596842663532,0.0,3.782004039395942,2.471389553763652
12.2,0.015933990478515625,26.71655942,0.0,4.42381,1.2813999999999837,8.607875518517739,0.0,3.905573517084125,2.471389553763652
12.25,0.016894102096557617,26.940801439999998,0.0,4.4848404,1.2206080000000163,8.809332668256355,0.0,4.029142994772307,2.471389553763652
12.3,0.0203704833984375,27.167132439999996,0.0,4.52662,0.8355919999999983,9.01696829187938,0.0,4.15271247246049,2.471389553763643
12.35,0.03718686103820801,27.395400439999996,0.0,4.56536,0.7747999999999955,9.230782389386814,0.0,4.276281950148672,2.471389553763643
12.4,0.011099100112915039,27.625605439999998,0.0,4.6041,0.7747999999999955,9.450774960778656,0.0,4.399851427836854,2.471389553763643
12.45,0.015681028366088867,27.857747439999997,0.0,4.64284,0.7747999999999955,9.67536671000787,0.0,4.49183498458429,1.8396711349487305
12.5,0.014192819595336914,28.09182644,0.0,4.68158,0.7748000000000133,9.904127685200763,0.0,4.575219503857875,1.667690385471694
12.55,0.01642608642578125,28.327842439999998,0.0,4.72032,0.7747999999999955,10.13709241180596,0.0,4.659294532103974,1.6815005649219827
12.6,0.015998363494873047,28.56579544,0.0,4.75906,0.7747999999999955,10.37429526896978,0.0,4.7440571432763905,1.6952522234483247
12.65,0.018768787384033203,28.805685439999998,0.0,4.7978,0.7747999999999955,10.615770513919944,0.0,4.829504899003291,1.7089551145380177
12.7,0.016210079193115234,29.04751244,0.0,4.83654,0.7748000000000133,10.861518146656454,0.0,4.914952654730192,1.7089551145380177
12.75,0.014444589614868164,29.291276439999997,0.0,4.87528,0.7747999999999955,11.111606306938286,0.0,5.0017632056366335,1.7362110181288237
12.8,0.016078948974609375,29.536977439999998,0.0,4.91402,0.7747999999999955,11.3660688737746,0.0,5.089251336726277,1.749762621792872
12.85,0.015136241912841797,29.7844277,0.0,4.9490052,0.6997040000000077,11.624905847165396,0.0,5.176739467815921,1.749762621792872
12.9,0.01516866683959961,30.032438199999998,0.0,4.96021,0.22409599999999585,11.885753247165395,0.0,5.2169479999999995,0.8041706436815765
12.95,0.014620065689086914,30.2808212,0.0,4.96766,0.14900000000000801,12.146600647165394,0.0,5.2169479999999995,0.0
13.0,0.017061471939086914,30.5295767,0.0,4.97511,0.14899999999999025,12.407448047165394,0.0,5.2169479999999995,0.0
13.05,0.016508102416992188,30.7787047,0.0,4.98256,0.14900000000000801,12.668295447165393,0.0,5.2169479999999995,0.0
13.1,0.018033742904663086,31.0282052,0.0,4.99001,0.14899999999999025,12.929058360443124,0.0,5.215258265554622,-0.03379468890754467
13.15,0.016960620880126953,31.2780782,0.0,4.99746,0.14900000000000801,13.18973711492573,0.0,5.2135750896521476,-0.033663518049493746
13.2,0.024335861206054688,31.528323699999998,0.0,5.00491,0.14899999999999025,13.450332039683346,0.0,5.21189849515231,-0.03353188999675183
13.25,0.01873946189880371,31.778941699999997,0.0,5.01236,0.14900000000000801,13.710843465166151,0.0,5.210228509656125,-0.03339970992369601
13.3,0.01801753044128418,32.0299322,0.0,5.01981,0.14899999999999025,13.971271723229782,0.0,5.208565161272601,-0.03326696767048887
13.35,0.01947021484375,32.281295199999995,0.0,5.02726,0.14900000000000801,14.231617147143785,0.0,5.206908478280077,-0.033133659850470565
13.4,0.01603865623474121,32.5330307,0.0,5.03471,0.14899999999999025,14.49188007156623,0.0,5.205258488448901,-0.03299979662353181
13.45,0.017060041427612305,32.78496884,0.0,5.0387628,0.08105600000000379,14.752060832560634,0.0,5.203615219888079,-0.032865371216423966
13.5,0.022823572158813477,33.036033839999995,0.0,5.0213,-0.34925599999999335,15.012160211955365,0.0,5.201987587894623,-0.03255263986913448
13.55,0.017746686935424805,33.286055839999996,0.0,5.00044,-0.4171999999999976,15.272179156592218,0.0,5.200378892737073,-0.032173903150987115
13.6,0.01233363151550293,33.535034839999994,0.0,4.97958,-0.4171999999999976,15.531999804280481,0.0,5.196412953765272,-0.07931877943603283
13.65,0.0164186954498291,33.78297084,0.0,4.95872,-0.41720000000001534,15.791622155020155,0.0,5.19244701479347,-0.07931877943603283
13.7,0.01687908172607422,34.02986384,0.0,4.93786,-0.4171999999999976,16.05184879695234,0.0,5.204532838643669,0.24171647700397259
13.75,0.016969919204711914,34.275713839999995,0.0,4.917,-0.4171999999999976,16.31267581987687,0.0,5.21654045849062,0.24015239693902402
13.8,0.016855239868164062,34.520520839999996,0.0,4.89614,-0.4171999999999976,16.57352321987687,0.0,5.2169479999999995,0.008150830187592106
13.85,0.015889406204223633,34.764284839999995,0.0,4.87528,-0.4171999999999976,16.834370619876868,0.0,5.2169479999999995,0.0
13.9,0.015750646591186523,35.00700584,0.0,4.85442,-0.4171999999999976,17.095218019876867,0.0,5.2169479999999995,0.0
13.95,0.015094757080078125,35.24868384,0.0,4.83356,-0.4171999999999976,17.356065419876867,0.0,5.2169479999999995,0.0
14.0,0.01720714569091797,35.489318839999996,0.0,4.8127,-0.4171999999999976,17.616912819876866,0.0,5.2169479999999995,0.0
14.05,0.0179135799407959,35.72885719999999,0.0,4.7907672,-0.4386560000000017,17.877760219876865,0.0,5.2169479999999995,0.0
14.1,0.01774907112121582,35.96695919999999,0.0,4.76204,-0.5745440000000102,18.138607619876865,0.0,5.2169479999999995,0.0
14.15,0.016724348068237305,36.20357119999999,0.0,4.73224,-0.5959999999999965,18.399455019876864,0.0,5.2169479999999995,0.0
14.2,0.017192363739013672,36.43869319999999,0.0,4.70244,-0.5959999999999965,18.660302419876864,0.0,5.2169479999999995,0.0
14.25,0.01659703254699707,36.67232519999999,0.0,4.67264,-0.5959999999999965,18.921149819876863,0.0,5.2169479999999995,0.0
14.3,0.016897916793823242,36.90446719999999,0.0,4.64284,-0.5960000000000143,19.181997219876862,0.0,5.2169479999999995,0.0
14.35,0.01599264144897461,37.13511919999999,0.0,4.61304,-0.5959999999999965,19.442844619876862,0.0,5.2169479999999995,0.0
14.4,0.017189502716064453,37.36428119999999,0.0,4.58324,-0.5959999999999965,19.70369201987686,0.0,5.2169479999999995,0.0
14.45,0.01682734489440918,37.59195319999999,0.0,4.55344,-0.5959999999999965,19.96453941987686,0.0,5.2169479999999995,0.0
14.5,0.016848325729370117,37.81813519999999,0.0,4.52364,-0.5959999999999965,20.22538681987686,0.0,5.2169479999999995,0.0
14.55,0.016831398010253906,38.04282719999999,0.0,4.49384,-0.5960000000000143,20.48623421987686,0.0,5.2169479999999995,0.0
14.6,0.017870187759399414,38.26602919999999,0.0,4.46404,-0.5959999999999965,20.74708161987686,0.0,5.2169479999999995,0.0
14.65,0.016347646713256836,38.48770543999999,0.0,4.4335248,-0.6103039999999993,21.00792901987686,0.0,5.2169479999999995,0.0
14.7,0.01684093475341797,38.70762943999999,0.0,4.39848,-0.7008959999999931,21.268776419876858,0.0,5.2169479999999995,0.0
14.75,0.01646280288696289,38.92576543999999,0.0,4.36272,-0.7151999999999958,21.529623819876857,0.0,5.2169479999999995,0.0
14.8,0.019479751586914062,39.14211343999999,0.0,4.32696,-0.7152000000000136,21.790471219876856,0.0,5.2169479999999995,0.0
14.85,0.01773357391357422,39.35667343999999,0.0,4.2912,-0.7151999999999958,22.051318619876856,0.0,5.2169479999999995,0.0
14.9,0.01746344566345215,39.56944543999999,0.0,4.25544,-0.7151999999999958,22.312166019876855,0.0,5.2169479999999995,0.0
14.95,0.015117406845092773,39.78042943999999,0.0,4.21968,-0.7151999999999958,22.573013419876855,0.0,5.2169479999999995,0.0
15.0,0.022540569305419922,39.98962543999999,0.0,4.18392,-0.7152000000000136,22.833860819876854,0.0,5.2169479999999995,0.0
15.05,0.01830577850341797,40.19703343999999,0.0,4.14816,-0.7151999999999958,23.094708219876853,0.0,5.2169479999999995,0.0
15.1,0.02213764190673828,40.402653439999995,0.0,4.1124,-0.7151999999999958,23.355555619876853,0.0,5.2169479999999995,0.0
15.15,0.019766569137573242,40.60648543999999,0.0,4.07664,-0.7151999999999958,23.616403019876852,0.0,5.2169479999999995,0.0
15.2,0.018305540084838867,40.808529439999994,0.0,4.04088,-0.7152000000000136,23.87725041987685,0.0,5.2169479999999995,0.0
15.25,0.021804332733154297,41.00852618,0.0,3.9999348,-0.8189039999999892,24.13809781987685,0.0,5.2169479999999995,0.0
15.3,0.02227640151977539,41.20483368,0.0,3.92615,-1.4756960000000063,24.39894521987685,0.0,5.2169479999999995,0.0
15.35,0.01722574234008789,41.39719268,0.0,3.84718,-1.5793999999999997,24.65979261987685,0.0,5.2169479999999995,0.0
15.4,0.018720626831054688,41.58560318000001,0.0,3.76821,-1.5793999999999997,24.92064001987685,0.0,5.2169479999999995,0.0
