Realtime [sec],Sim Time [sec],Sim Time from MPC [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2],gap [m],headway [s],ttc [s]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0.008982419967651367,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,inf,inf
0.11868933799996739,0.3,0.0,0.005864143371582031,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,inf,inf
0.12539801699995223,0.4,0.0,0.009592533111572266,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,inf,inf
0.21389969500000916,0.5,0.30000001192092896,0.007636547088623047,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09435022622346878,16.8,inf,inf
0.31220389400004933,0.6,0.5,0.007837533950805664,20.0,0.0,0.0,0.0,0.0009130667053884075,0.0,0.009130667053884075,0.09130667053884074,0.09435022622346878,16.799086933294614,1839.8531929984772,1839.8531929984772
0.4140918660000352,0.7,0.5,0.01180124282836914,20.0,0.0,0.0,0.0,0.0027392001161652226,0.0,0.01826133410776815,0.09130667053884074,0.09435022622346878,16.797260799883837,919.8265964992386,919.8265964992386
0.5181663979999485,0.8,0.6000000238418579,0.009150981903076172,20.0,0.0,0.0,0.0,0.005478400232330445,0.0,0.027392001161652225,0.09130667053884076,0.08981119096279144,16.79452159976767,613.1177309994923,613.1177309994923
0.6156197319999137,0.9,0.699999988079071,0.008302450180053711,20.0,0.0,0.0,0.0,0.0090867409062001,0.0,0.03608340673869656,0.08691405577044335,0.08857729285955429,16.790913259093802,465.336141365136,465.336141365136
0.715277862999983,1.0,0.800000011920929,0.008377552032470703,20.0,0.0,0.0,0.0,0.013552281188388023,0.0,0.044655402821879235,0.08571996083182674,0.08733712136745453,16.786447718811612,375.9107892446773,375.9107892446773
0.8151208369999949,1.1,0.8999999761581421,0.008322715759277344,20.0,0.0,0.0,0.0,0.018863019419293248,0.0,0.05310738230905225,0.08451979487173016,0.086309053003788,16.78113698058071,315.98501471838375,315.98501471838375
0.9151502929998969,1.2,0.8999999761581421,0.008241415023803711,20.0,0.0,0.0,0.0,0.025009006550235132,0.0,0.06145987130941883,0.0835248900036658,0.086309053003788,16.774990993449766,272.94217570024375,272.94217570024375
1.0142910259999098,1.3,1.2000000476837158,0.012396574020385742,20.0,0.0,0.0,0.0,0.031990242581213676,0.0,0.06981236030978541,0.0835248900036658,0.08292820304632187,16.76800975741879,240.18683343483033,240.18683343483033
1.218524804000026,1.4,1.2000000476837158,0.006377220153808594,20.0,0.0,0.0,0.0,0.039774009609414684,0.0,0.07783767028201011,0.08025309972224698,0.08292820304632187,16.760225990390587,215.3228113028997,215.3228113028997
1.2274992149998525,1.5,1.2000000476837158,0.008383035659790039,20.0,0.0,0.0,0.0,0.048360307634838166,0.0,0.0858629802542348,0.08025309972224698,0.08292820304632187,16.751639692365163,195.09734745713027,195.09734745713027
1.3143466999999873,1.6,1.399999976158142,0.00812220573425293,20.0,0.0,0.0,0.0,0.057749136657484115,0.0,0.0938882902264595,0.08025309972224698,0.08075474947690964,16.742250863342516,178.3209687061085,178.3209687061085
1.4137705489999917,1.7,1.600000023841858,0.009902715682983398,20.0,0.0,0.0,0.0,0.06791946325571306,0.0,0.10170326598228947,0.0781497575582997,0.07848437875509262,16.732080536744288,164.51861575082555,164.51861575082555
1.5157838779998656,1.8,1.600000023841858,0.00673675537109375,20.0,0.0,0.0,0.0,0.07884931609995903,0.0,0.10929852844245973,0.07595262460170255,0.07848437875509262,16.721150683900042,152.98605500167278,152.98605500167278
1.6137520180000138,1.9,1.7999999523162842,0.008337020874023438,20.0,0.0,0.0,0.0,0.09053869519022203,0.0,0.11689379090262998,0.07595262460170255,0.0764341875910759,16.70946130480978,142.94567038833057,142.94567038833057
1.7154569790000096,2.0,1.7999999523162842,0.008396387100219727,20.0,0.0,0.0,0.0,0.10296775996685029,0.0,0.12429064776628249,0.07396856863652504,0.0764341875910759,16.69703224003315,134.33860503672355,134.33860503672355
1.8144527669999206,2.1,1.899999976158142,0.009191036224365234,20.0,0.0,0.0,0.0,0.11613651042984378,0.0,0.131687504629935,0.07396856863652518,0.07533799111843109,16.683863489570157,126.69283647263832,126.69283647263832
1.9157850980000148,2.2,2.0,0.0084381103515625,20.0,0.0,0.0,0.0,0.13003433822624144,0.0,0.13897827796397672,0.07290773334041711,0.07433521002531052,16.66996566177376,119.94655500116808,119.94655500116808
2.0148475690000396,2.3,2.0,0.008511543273925781,20.0,0.0,0.0,0.0,0.14465153902288405,0.0,0.14617200796642613,0.07193730002449411,0.07433521002531052,16.655348460977116,113.94348817321193,113.94348817321193
2.11519303099999,2.4,2.299999952316284,0.007380247116088867,20.0,0.0,0.0,0.0,0.1599881128197716,0.0,0.15336573796887554,0.07193730002449411,0.07119587063789368,16.64001188718023,108.49888708883074,108.49888708883074
2.3134357439998894,2.5,2.299999952316284,0.00658869743347168,20.0,0.0,0.0,0.0,0.1760136789131549,0.0,0.16025566093383298,0.0688992296495744,0.07119587063789368,16.623986321086846,103.73415968095271,103.73415968095271
2.3224344099999144,2.6,2.299999952316284,0.0100860595703125,20.0,0.0,0.0,0.0,0.19272823730303393,0.0,0.16714558389879042,0.0688992296495744,0.07119587063789368,16.607271762696968,99.3581246678522,99.3581246678522
2.4146519339999486,2.7,2.5,0.007803440093994141,20.0,0.0,0.0,0.0,0.2101317879894087,0.0,0.17403550686374786,0.0688992296495744,0.06920693069696426,16.589868212010593,95.32461801027061,95.32461801027061
2.513152029999901,2.8,2.5999999046325684,0.008520126342773438,20.0,0.0,0.0,0.0,0.2282050831663993,0.0,0.1807329517699057,0.0669744490615784,0.06817059963941574,16.5717949168336,91.69216102845176,91.69216102845176
2.6131411310000203,2.9,2.700000047683716,0.008129596710205078,20.0,0.0,0.0,0.0,0.2469380938237713,0.0,0.18733010657372012,0.06597154803814426,0.06712954491376877,16.55306190617623,88.36306245126751,88.36306245126751
2.7141139909999765,3.0,2.9000000953674316,0.008267641067504883,20.0,0.0,0.0,0.0,0.26632074523837335,0.0,0.1938265141460203,0.06496407572300189,0.06520479172468185,16.533679254761626,85.30143219882645,85.30143219882645
2.8148844979998557,3.1,2.9000000953674316,0.007727146148681641,20.0,0.0,0.0,0.0,0.28633441076644006,0.0,0.20013665528066693,0.06310141134646619,0.06520479172468185,16.51366558923356,82.51194947809628,82.51194947809628
2.9147591789999296,3.2,3.0,0.008831024169921875,20.0,0.0,0.0,0.0,0.30697909040797144,0.0,0.20644679641531355,0.06310141134646619,0.06423933058977127,16.49302090959203,79.88993385207421,79.88993385207421
3.0158336669999244,3.3,3.0999999046325684,0.007754325866699219,20.0,0.0,0.0,0.0,0.32824544099069414,0.0,0.2126635058272269,0.062167094119133515,0.06332547217607498,16.471754559009305,77.45454254098193,77.45454254098193
3.114780511999925,3.4,3.0999999046325684,0.010308980941772461,20.0,0.0,0.0,0.0,0.35012461872350786,0.0,0.21879177732813737,0.061282715009104705,0.06332547217607498,16.44987538127649,75.18507131374257,75.18507131374257
3.216822749999892,3.5,3.299999952316284,0.007708311080932617,20.0,0.0,0.0,0.0,0.3726166236064127,0.0,0.22492004882904784,0.061282715009104705,0.06139610335230827,16.42738337639359,73.03654548323233,73.03654548323233
3.4145051079999575,3.6,3.299999952316284,0.0066678524017333984,20.0,0.0,0.0,0.0,0.39570278432821077,0.0,0.2308616072179809,0.05941558388933066,0.06139610335230827,16.40429721567179,71.05684402596555,71.05684402596555
3.4255848129998867,3.7,3.4000000953674316,0.0077593326568603516,20.0,0.0,0.0,0.0,0.4193831008889022,0.0,0.23680316560691397,0.05941558388933066,0.060458287596702576,16.3806168991111,69.1739777089907,69.1739777089907
3.5130315409999184,3.8,3.5999999046325684,0.0075571537017822266,20.0,0.0,0.0,0.0,0.4436484976521423,0.0,0.24265396763240132,0.058508020254873505,0.05859871953725815,16.35635150234786,67.40607483956843,67.40607483956843
3.6141570499999034,3.9,3.700000047683716,0.007957696914672852,20.0,0.0,0.0,0.0,0.4684809787980011,0.0,0.2483248114585876,0.05670843826186267,0.05764145031571388,16.331519021202,65.76676299591416,65.76676299591416
3.7138568180000675,4.0,3.799999952316284,0.007806539535522461,20.0,0.0,0.0,0.0,0.4938712804307861,0.0,0.25390301632785023,0.055782048692626374,0.05672522261738777,16.306128719569216,64.22187871338267,64.22187871338267
3.8132418959999086,4.1,4.0,0.009243488311767578,20.0,0.0,0.0,0.0,0.5198105358308361,0.0,0.25939255400050065,0.05489537672650424,0.05497472360730171,16.280189464169165,62.76274786259957,62.76274786259957
3.9158619629999976,4.2,4.0,0.008565187454223633,20.0,0.0,0.0,0.0,0.5462818046851504,0.0,0.2647126885431427,0.05320134542642074,0.05497472360730171,16.25371819531485,61.40135663601115,61.40135663601115
4.012740516999884,4.3,4.199999809265137,0.008083820343017578,20.0,0.0,0.0,0.0,0.5732850869937289,0.0,0.2700328230857848,0.05320134542642074,0.05326271429657936,16.226714913006273,60.09163896290979,60.09163896290979
4.114817518999871,4.4,4.199999809265137,0.007776737213134766,20.0,0.0,0.0,0.0,0.6008038149245324,0.0,0.27518727930803444,0.05154456222249637,0.05326271429657936,16.19919618507547,58.86607922360644,58.86607922360644
4.214468379999971,4.5,4.300000190734863,0.008893966674804688,20.0,0.0,0.0,0.0,0.6288379884775608,0.0,0.2803417355302841,0.05154456222249637,0.05236576870083809,16.17116201152244,57.68374794760283,57.68374794760283
4.3151550959998985,4.6,4.5,0.008109807968139648,20.0,0.0,0.0,0.0,0.6573789275341457,0.0,0.2854093905658491,0.050676550355649996,0.05066567659378052,16.142621072465854,56.559530295978334,56.559530295978334
4.513417835999917,4.7,4.5,0.007820844650268555,20.0,0.0,0.0,0.0,0.6864101795900253,0.0,0.2903125205587956,0.04903129992946509,0.05066567659378052,16.113589820409974,55.50428823873811,55.50428823873811
4.5237840219999725,4.8,4.5,0.008342266082763672,20.0,0.0,0.0,0.0,0.7159317446451995,0.0,0.2952156505517421,0.04903129992946509,0.05066567659378052,16.0840682553548,54.48243758518407,54.48243758518407
4.612399285000038,4.9,4.699999809265137,0.008045196533203125,20.0,0.0,0.0,0.0,0.7459436226996683,0.0,0.3001187805446886,0.04903129992946509,0.04902802035212517,16.05405637730033,53.49234175936495,53.49234175936495
4.711455730999887,5.0,4.800000190734863,0.008473873138427734,20.0,0.0,0.0,0.0,0.7764299654672222,0.0,0.3048634276755394,0.04744647130850821,0.0481695793569088,16.023570034532778,52.559830336836505,52.559830336836505
4.815365377000035,5.1,4.900000095367432,0.008676290512084961,20.0,0.0,0.0,0.0,0.8073824654543591,0.0,0.30952499987136933,0.046615721958299106,0.04730777069926262,15.99261753454564,51.66825794747359,51.66825794747359
4.9145803940000405,5.2,5.0,0.010291576385498047,20.0,0.0,0.0,0.0,0.8387927825772954,0.0,0.3141031712293625,0.04578171357993155,0.0465213805437088,15.961207217422704,50.81517373719098,50.81517373719098
5.017184781999958,5.3,5.099999904632568,0.009981155395507812,20.0,0.0,0.0,0.0,0.8706533066087192,0.0,0.31860524031423754,0.04502069084875049,0.04571555554866791,15.929346693391281,49.99712709583906,49.99712709583906
5.113487446999898,5.4,5.300000190734863,0.009465932846069336,20.0,0.0,0.0,0.0,0.9029562392422268,0.0,0.32302932633507636,0.044240860208388244,0.04412462189793587,15.897043760757775,49.212385578478,49.212385578478
