Realtime [sec],Sim Time [sec],Sim Time from MPC [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2],gap [m],headway [s],ttc [s]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0.008684396743774414,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,inf,inf
0.11823212099989178,0.3,0.0,0.006122589111328125,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,inf,inf
0.12605953799993586,0.4,0.0,0.008394241333007812,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,inf,inf
0.21455136999998103,0.5,0.0,0.008268356323242188,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,inf,inf
0.31459062899989476,0.6,0.4000000059604645,0.010637521743774414,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09435022622346878,16.8,inf,inf
0.41634374299997035,0.7,0.5,0.007900476455688477,20.0,0.0,0.0,0.0,0.0009130667053884075,0.0,0.009130667053884075,0.09130667053884074,0.09435022622346878,16.799086933294614,1839.8531929984772,1839.8531929984772
0.5137819619999391,0.8,0.6000000238418579,0.007323741912841797,20.0,0.0,0.0,0.0,0.0027392001161652226,0.0,0.01826133410776815,0.09130667053884074,0.09435022622346878,16.797260799883837,919.8265964992386,919.8265964992386
0.6124988839999332,0.9,0.699999988079071,0.008282899856567383,20.0,0.0,0.0,0.0,0.005478400232330445,0.0,0.027392001161652225,0.09130667053884076,0.08981119096279144,16.79452159976767,613.1177309994923,613.1177309994923
0.7145343610000054,1.0,0.800000011920929,0.010522127151489258,20.0,0.0,0.0,0.0,0.0090867409062001,0.0,0.03608340673869656,0.08691405577044335,0.08857729285955429,16.790913259093802,465.336141365136,465.336141365136
0.8161037759998635,1.1,0.800000011920929,0.008143186569213867,20.0,0.0,0.0,0.0,0.013552281188388023,0.0,0.044655402821879235,0.08571996083182674,0.08857729285955429,16.786447718811612,375.9107892446773,375.9107892446773
0.9142230549998658,1.2,0.8999999761581421,0.008567571640014648,20.0,0.0,0.0,0.0,0.018875021078894216,0.0,0.05322739890506191,0.08571996083182674,0.08733712136745453,16.781124978921106,315.2723094519884,315.2723094519884
1.0140103280000403,1.3,1.2000000476837158,0.008325338363647461,20.0,0.0,0.0,0.0,0.02504295891811771,0.0,0.06167937839223493,0.08451979487173022,0.08399190753698349,16.774957041081883,271.97026750830145,271.97026750830145
1.2144058779999796,1.4,1.2000000476837158,0.0065233707427978516,20.0,0.0,0.0,0.0,0.03202372166898943,0.0,0.0698076275087172,0.08128249116482272,0.08399190753698349,16.767976278331012,240.2026379744408,240.2026379744408
1.2238815399998657,1.5,1.2000000476837158,0.008221149444580078,20.0,0.0,0.0,0.0,0.03981730933150938,0.0,0.07793587662519948,0.08128249116482272,0.08399190753698349,16.76018269066849,215.05092925649237,215.05092925649237
1.3137799739999991,1.6,1.399999976158142,0.009188175201416016,20.0,0.0,0.0,0.0,0.04842372190567755,0.0,0.08606412574168175,0.08128249116482272,0.0818447470664978,16.751576278094323,194.64063724267126,194.64063724267126
1.4148090930000308,1.7,1.5,0.008587837219238281,20.0,0.0,0.0,0.0,0.057822180419198926,0.0,0.0939845851352138,0.07920459393532045,0.0807039812207222,16.742177819580803,178.13748707295093,178.13748707295093
1.5142444139999043,1.8,1.600000023841858,0.008958101272583008,20.0,0.0,0.0,0.0,0.06800164520259827,0.0,0.10179464783399336,0.07810062698779568,0.0795576423406601,16.7319983547974,164.37011877170528,164.37011877170528
1.6146075039998777,1.9,1.7000000476837158,0.008691787719726562,20.0,0.0,0.0,0.0,0.07895102265381045,0.0,0.10949377451212176,0.07699126678128401,0.07850901782512665,16.72104897734619,152.7123259002734,152.7123259002734
1.7130161119998775,2.0,1.7999999523162842,0.007881402969360352,20.0,0.0,0.0,0.0,0.09066016479365288,0.0,0.11709142139842434,0.07597646886302573,0.0774344876408577,16.709339835206347,142.70336490621165,142.70336490621165
1.812754034999898,2.1,1.899999976158142,0.007884740829467773,20.0,0.0,0.0,0.0,0.10311867294292297,0.0,0.1245850814927009,0.07493660094276558,0.07636970281600952,16.696881327057078,134.01990934231804,134.01990934231804
1.912217936999923,2.2,2.0,0.007908821105957031,20.0,0.0,0.0,0.0,0.11631624273234799,0.0,0.1319756978942502,0.0739061640154931,0.0753098577260971,16.68368375726765,126.41481745098247,126.41481745098247
2.0133502869998665,2.3,2.0999999046325684,0.008239507675170898,20.0,0.0,0.0,0.0,0.13024261759654168,0.0,0.13926374864193702,0.0728805074768682,0.0742596834897995,16.66975738240346,119.69918622012185,119.69918622012185
2.1133730269998523,2.4,2.299999952316284,0.008625030517578125,20.0,0.0,0.0,0.0,0.14488763455902376,0.0,0.14645016962482085,0.07186420982883829,0.07218462228775024,16.655112365440978,113.72545629758162,113.72545629758162
2.3140813009999874,2.5,2.299999952316284,0.006661415100097656,20.0,0.0,0.0,0.0,0.16023121238235505,0.0,0.1534357782333128,0.06985608608491956,0.07218462228775024,16.639768787617644,108.44777521390995,108.44777521390995
2.3243718549999812,2.6,2.299999952316284,0.008507966995239258,20.0,0.0,0.0,0.0,0.17627335106653552,0.0,0.16042138684180476,0.06985608608491956,0.07218462228775024,16.623726648933467,103.62537674185866,103.62537674185866
2.4146739379998508,2.7,2.5,0.008061408996582031,20.0,0.0,0.0,0.0,0.19301405061156518,0.0,0.16740699545029672,0.06985608608491956,0.07019279152154922,16.606985949388434,99.20126637909264,99.20126637909264
2.51328075299989,2.8,2.5999999046325684,0.008785247802734375,20.0,0.0,0.0,0.0,0.21043403523583565,0.0,0.1741998462427047,0.0679285079240799,0.06914827972650528,16.589565964764166,95.23295411897597,95.23295411897597
2.6150273579999066,2.9,2.700000047683716,0.007957935333251953,20.0,0.0,0.0,0.0,0.2285231967606852,0.0,0.18089161524849554,0.06691769005790826,0.06809896975755692,16.571476803239314,91.60997750213377,91.60997750213377
2.7133963679998487,3.0,2.799999952316284,0.00833439826965332,20.0,0.0,0.0,0.0,0.2472713805735111,0.0,0.1874818381282591,0.06590222879763574,0.06714069098234177,16.55272861942649,88.28977134362488,88.28977134362488
2.814578438999888,3.1,2.9000000953674316,0.0073375701904296875,20.0,0.0,0.0,0.0,0.2666693130087468,0.0,0.1939793243523567,0.06497486224097598,0.06615809351205826,16.533330686991253,85.23243774660763,85.23243774660763
2.911555976000045,3.2,3.0,0.00910496711730957,20.0,0.0,0.0,0.0,0.2867074850586153,0.0,0.2003817204986849,0.06402396146328204,0.06518472731113434,16.513292514941387,82.40917621550096,82.40917621550096
3.015222816000005,3.3,3.0999999046325684,0.008142709732055664,20.0,0.0,0.0,0.0,0.3073764770502045,0.0,0.20668991991589147,0.06308199417206561,0.06421610713005066,16.492623522949796,79.79403896262167,79.79403896262167
3.1136271630000465,3.4,3.0999999046325684,0.008811235427856445,20.0,0.0,0.0,0.0,0.3286669152398264,0.0,0.21290438189621896,0.0621446198032749,0.06421610713005066,16.471333084760175,77.36493226705493,77.36493226705493
3.2144754129999455,3.5,3.4000000953674316,0.007727384567260742,20.0,0.0,0.0,0.0,0.350578799627481,0.0,0.21911884387654645,0.0621446198032749,0.061361804604530334,16.44942120037252,75.07077396611436,75.07077396611436
3.413362207999853,3.6,3.4000000953674316,0.00697636604309082,20.0,0.0,0.0,0.0,0.3730845079306634,0.0,0.2250570830318236,0.05938239155277136,0.061361804604530334,16.426915492069337,72.98999556368787,72.98999556368787
3.4231828449999284,3.7,3.4000000953674316,0.007950782775878906,20.0,0.0,0.0,0.0,0.3961840401493735,0.0,0.23099532218710073,0.05938239155277136,0.061361804604530334,16.40381595985063,71.01362834769411,71.01362834769411
3.5130904239999836,3.8,3.5999999046325684,0.007802009582519531,20.0,0.0,0.0,0.0,0.41987739628361126,0.0,0.23693356134237786,0.05938239155277136,0.05953157693147659,16.38012260371639,69.13382178072486,69.13382178072486
3.6130550119999043,3.9,3.700000047683716,0.007849931716918945,20.0,0.0,0.0,0.0,0.44414686445266977,0.0,0.24269468169058528,0.05761120348207416,0.0585787333548069,16.35585313554733,67.3927134357218,67.3927134357218
3.7134653299999627,4.0,3.799999952316284,0.007771730422973633,20.0,0.0,0.0,0.0,0.46898322358967803,0.0,0.2483635913700827,0.0566890967949743,0.05762182176113129,16.331016776410323,65.75447184638158,65.75447184638158
3.813917599999968,4.1,3.9000000953674316,0.007699728012084961,20.0,0.0,0.0,0.0,0.49437721325985856,0.0,0.2539398967018051,0.05576305331722403,0.0567488819360733,16.30562278674014,64.21055926429474,64.21055926429474
3.9137036929998885,4.2,4.0,0.007869482040405273,20.0,0.0,0.0,0.0,0.5203203856584527,0.0,0.2594317239859412,0.05491827284136108,0.05585359409451485,16.279679614341546,62.75130644864293,62.75130644864293
4.012926717000028,4.3,4.099999904632568,0.009042501449584961,20.0,0.0,0.0,0.0,0.5468040767095744,0.0,0.2648369105112168,0.05405186525275607,0.0549670048058033,16.253195923290427,61.370584228296394,61.370584228296394
4.115308676000041,4.4,4.199999809265137,0.008012771606445312,20.0,0.0,0.0,0.0,0.5738197065168813,0.0,0.27015629807306873,0.05319387561851907,0.054085005074739456,16.226180293483118,60.06219514117879,60.06219514117879
4.212876485999914,4.5,4.199999809265137,0.00792074203491211,20.0,0.0,0.0,0.0,0.601358739599105,0.0,0.2753903308222371,0.05234032749168338,0.054085005074739456,16.198641260400894,58.82066088535631,58.82066088535631
4.310481417999881,4.6,4.400000095367432,0.008286714553833008,20.0,0.0,0.0,0.0,0.6294211759562456,0.0,0.2806243635714054,0.05234032749168338,0.05234585702419281,16.170578824043755,57.62357415531071,57.62357415531071
4.514072369999894,4.7,4.400000095367432,0.004690885543823242,20.0,0.0,0.0,0.0,0.6579901851232977,0.0,0.28569009167052084,0.050657280991154297,0.05234585702419281,16.142009814876705,56.50181887824404,56.50181887824404
4.522222708999834,4.8,4.400000095367432,0.0074024200439453125,20.0,0.0,0.0,0.0,0.6870657671002612,0.0,0.29075581976963627,0.050657280991154297,0.05234585702419281,16.11293423289974,55.41740917057447,55.41740917057447
4.611057480999989,4.9,4.400000095367432,0.008922576904296875,20.0,0.0,0.0,0.0,0.7166479218871364,0.0,0.2958215478687517,0.050657280991154297,0.05234585702419281,16.083352078112863,54.3684264854453,54.3684264854453
4.7146714420000535,5.0,4.400000095367432,0.007297515869140625,20.0,0.0,0.0,0.0,0.7467366494839232,0.0,0.30088727596786713,0.050657280991154297,0.05234585702419281,16.053263350516076,53.35308147836223,53.35308147836223
4.812173780999956,5.1,4.400000095367432,0.0077440738677978516,20.0,0.0,0.0,0.0,0.7773319498906214,0.0,0.30595300406698256,0.050657280991154297,0.05234585702419281,16.02266805010938,52.3697033110403,52.3697033110403
4.912212602999944,5.2,4.400000095367432,0.008092641830444336,20.0,0.0,0.0,0.0,0.8084338231072312,0.0,0.311018732166098,0.050657280991154297,0.05234585702419281,15.991566176892771,51.41673000053436,51.41673000053436
5.01392742500002,5.3,4.400000095367432,0.008569717407226562,20.0,0.0,0.0,0.0,0.8400422691337526,0.0,0.3160844602652134,0.050657280991154297,0.05234585702419281,15.959957730866247,50.49269969638781,50.49269969638781
5.114320132999865,5.4,4.400000095367432,0.0077304840087890625,20.0,0.0,0.0,0.0,0.8721572879701854,0.0,0.32115018836432885,0.050657280991154297,0.05234585702419281,15.927842712029815,49.59624278333125,49.59624278333125
5.212761647999969,5.5,4.400000095367432,0.008036613464355469,20.0,0.0,0.0,0.0,0.9047788796165299,0.0,0.3262159164634443,0.050657280991154297,0.05234585702419281,15.895221120383471,48.7260747197928,48.7260747197928
