Realtime [sec],Sim Time [sec],Sim Time from MPC [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v0_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],v1_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,79.9000015258789,0.007934093475341797,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06693016737699509
0.11642543799825944,0.3,79.9000015258789,0.008761167526245117,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06693016737699509
0.12809086900233524,0.4,79.9000015258789,0.009177684783935547,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06693016737699509
0.2164130599994678,0.5,0.30000001192092896,0.007900238037109375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09435022622346878
0.3114553679988603,0.6,0.30000001192092896,0.007508993148803711,20.0,0.0,0.0,0.0,0.0009130667053884075,0.0,0.009130667053884075,0.09130667053884074,0.09435022622346878
0.4118968219991075,0.7,0.5,0.008126020431518555,20.0,0.0,0.0,0.0,0.0027392001161652226,0.0,0.01826133410776815,0.09130667053884074,0.09435022622346878
0.513999529001012,0.8,0.6000000238418579,0.008159399032592773,20.0,0.0,0.0,0.0,0.005478400232330445,0.0,0.027392001161652225,0.09130667053884076,0.08981119096279144
0.6129065370041644,0.9,0.699999988079071,0.007643461227416992,20.0,0.0,0.0,0.0,0.0090867409062001,0.0,0.03608340673869656,0.08691405577044335,0.08857729285955429
0.7136052930000005,1.0,0.800000011920929,0.005084037780761719,20.0,0.0,0.0,0.0,0.013552281188388023,0.0,0.044655402821879235,0.08571996083182674,0.08733712136745453
0.8091132090048632,1.1,0.8999999761581421,0.00779271125793457,20.0,0.0,0.0,0.0,0.018863019419293248,0.0,0.05310738230905225,0.08451979487173016,0.086309053003788
0.9152537640038645,1.2,1.0,0.008109331130981445,20.0,0.0,0.0,0.0,0.025009006550235132,0.0,0.06145987130941883,0.0835248900036658,0.08517507463693619
1.0144708410007297,1.3,1.2000000476837158,0.007433414459228516,20.0,0.0,0.0,0.0,0.031979268597018336,0.0,0.06970262046783202,0.08242749158413186,0.08292820304632187
1.2146632639996824,1.4,1.2000000476837158,0.00449681282043457,20.0,0.0,0.0,0.0,0.03975206164102401,0.0,0.07772793044005671,0.08025309972224698,0.08292820304632187
1.220779389004747,1.5,1.2000000476837158,0.007873296737670898,20.0,0.0,0.0,0.0,0.04832738568225215,0.0,0.08575324041228141,0.08025309972224698,0.08292820304632187
1.3123548290022882,1.6,1.399999976158142,0.008552074432373047,20.0,0.0,0.0,0.0,0.057705240720702766,0.0,0.09377855038450611,0.08025309972224698,0.08076957613229752
1.4152791640008218,1.7,1.5,0.00797414779663086,20.0,0.0,0.0,0.0,0.0678647368184982,0.0,0.10159496097795426,0.07816410593448148,0.07963722199201584
1.5144872560049407,1.8,1.600000023841858,0.007635593414306641,20.0,0.0,0.0,0.0,0.07879491570976474,0.0,0.10930178891266547,0.0770682793471121,0.07849935442209244
1.6135981800034642,1.9,1.7000000476837158,0.008155345916748047,20.0,0.0,0.0,0.0,0.090484765772858,0.0,0.11689850063093248,0.07596711718267007,0.07745983451604843
1.7150528839993058,2.0,1.7999999523162842,0.007570505142211914,20.0,0.0,0.0,0.0,0.10292422713771945,0.0,0.12439461364861458,0.07496113017682104,0.07639366388320923
1.811793562003004,2.1,1.899999976158142,0.007170438766479492,20.0,0.0,0.0,0.0,0.11610298202403133,0.0,0.1317875488631187,0.07392935214504112,0.07533720135688782
1.9111537390053854,2.2,2.0,0.008240222930908203,20.0,0.0,0.0,0.0,0.13001080660089373,0.0,0.13907824576862396,0.07290696905505267,0.0742856040596962
2.0147607480030274,2.3,2.0999999046325684,0.0077974796295166016,20.0,0.0,0.0,0.0,0.1446375241202693,0.0,0.14626717519375584,0.07188929425131885,0.07324367016553879
2.1110791430037352,2.4,2.299999952316284,0.007526397705078125,20.0,0.0,0.0,0.0,0.1599730513509243,0.0,0.1533552723065499,0.07088097112794067,0.07118497043848038
2.3134244160028175,2.5,2.299999952316284,0.007308006286621094,20.0,0.0,0.0,0.0,0.17599746539227426,0.0,0.16024414041349963,0.06888868106949719,0.07118497043848038
2.324843736998446,2.6,2.299999952316284,0.008586406707763672,20.0,0.0,0.0,0.0,0.1927107662443192,0.0,0.16713300852044935,0.06888868106949719,0.07118497043848038
2.4139504980048514,2.7,2.5,0.008808374404907227,20.0,0.0,0.0,0.0,0.2101129539070591,0.0,0.17402187662739907,0.06888868106949719,0.06920896470546722
2.5133055440019234,2.8,2.5999999046325684,0.00781869888305664,20.0,0.0,0.0,0.0,0.22818490574436806,0.0,0.18071951837308944,0.06697641745690375,0.06817278265953064
2.6148623840053915,2.9,2.700000047683716,0.008135080337524414,20.0,0.0,0.0,0.0,0.24691659418805956,0.0,0.187316884436915,0.0659736606382555,0.0671318769454956
2.714172220999899,3.0,2.799999952316284,0.008571624755859375,20.0,0.0,0.0,0.0,0.26629794595703005,0.0,0.1938135176897049,0.06496633252789902,0.06618130207061768
