Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11771307199978764,0.05,0.0074498653411865234,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.126126161999764,0.1,0.010775327682495117,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.13721702200018626,0.15,0.0043582916259765625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14187210499994762,0.2,0.004240751266479492,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15481261300010374,0.25,0.01320338249206543,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2172199599999658,0.3,0.014366388320922852,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2690364189998036,0.35,0.011732339859008789,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3172686769999018,0.4,0.015510320663452148,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.370021645000179,0.45,0.014193534851074219,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41845930999988923,0.5,0.011061429977416992,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4655445220000729,0.55,0.009940147399902344,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5129247310001119,0.6,0.01475381851196289,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5702128220000304,0.65,0.010252952575683594,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6138834359999237,0.7,0.012740612030029297,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6687251429998469,0.75,0.012264013290405273,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
