Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11697903899994344,0.05,0.007055759429931641,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.12486142100033248,0.1,0.011261224746704102,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.13643534500033638,0.15,0.0044307708740234375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14116425300017,0.2,0.004415035247802734,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15508580599998822,0.25,0.014106988906860352,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22001568199993926,0.3,0.012192010879516602,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26639592700030335,0.35,0.014892101287841797,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32052622800028985,0.4,0.012424707412719727,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36715430499998547,0.45,0.012576818466186523,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4178453230001651,0.5,0.015075922012329102,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.469826084000033,0.55,0.013329505920410156,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5172739470003762,0.6,0.015550613403320312,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.570402108000053,0.65,0.012549638748168945,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6160212150002735,0.7,0.013282299041748047,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6680288920001658,0.75,0.013538122177124023,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
