Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12852027999997517,0.05,0.008446216583251953,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.13763817100061715,0.1,0.009858131408691406,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.14798666900060198,0.15,0.008764028549194336,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15705605800030753,0.2,0.008609294891357422,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1659677110001212,0.25,0.016354799270629883,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22140681500059145,0.3,0.018339157104492188,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2728067670004748,0.35,0.016370534896850586,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32198674000028404,0.4,0.017369985580444336,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37054662100035785,0.45,0.0185544490814209,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4210205130002578,0.5,0.020868778228759766,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4749533200001679,0.55,0.024410486221313477,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5281123849999858,0.6,0.017400503158569336,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5734409330007111,0.65,0.02175593376159668,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6268818470007318,0.7,0.012790441513061523,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6670618220005053,0.75,0.027650833129882812,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
