Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11683800500031793,0.05,0.0077664852142333984,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.12554807699962112,0.1,0.010733366012573242,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.13668775299993285,0.15,0.004343748092651367,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14137237899922184,0.2,0.006700038909912109,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15830880899920885,0.25,0.010851144790649414,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21696359300040058,0.3,0.012385368347167969,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.266233979999015,0.35,0.01544809341430664,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32026217599923257,0.4,0.012647628784179688,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36711723799999163,0.45,0.014588356018066406,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41973960799987253,0.5,0.01354670524597168,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4683466219994443,0.55,0.017134904861450195,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5205599979999533,0.6,0.012568950653076172,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5679994199999783,0.65,0.013744115829467773,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6170315979998122,0.7,0.011550664901733398,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6670268439993379,0.75,0.011255025863647461,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
