Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12790619199950015,0.05,0.007372379302978516,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.13566666299993813,0.1,0.008562326431274414,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.14454606900108047,0.15,0.008823156356811523,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15367227699971409,0.2,0.00857686996459961,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1625491750000947,0.25,0.01793813705444336,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22381176800081448,0.3,0.017146587371826172,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27211650100070983,0.35,0.017225980758666992,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32304728999952204,0.4,0.021405696868896484,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37484706100076437,0.45,0.0184481143951416,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4248856030008028,0.5,0.016850948333740234,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47229278800114116,0.55,0.018395423889160156,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.524048782999671,0.6,0.01768040657043457,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5729648979995545,0.65,0.019894123077392578,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6245919040011358,0.7,0.01628422737121582,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6715479640006379,0.75,0.024532556533813477,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
