Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12904017500022746,0.05,0.0076808929443359375,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.13827862900052423,0.1,0.008593559265136719,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.14726099000017712,0.15,0.008700370788574219,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15633085799981927,0.2,0.008827447891235352,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16553096799998457,0.25,0.014364242553710938,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21976654500031145,0.3,0.018256187438964844,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27326466199974675,0.35,0.016745805740356445,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.322421046999807,0.4,0.019263029098510742,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3734374519999619,0.45,0.01730966567993164,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4235685889998422,0.5,0.021445035934448242,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47583594400020957,0.55,0.01849508285522461,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5243190250002954,0.6,0.017802000045776367,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5728542020005989,0.65,0.018169641494750977,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6228332540003976,0.7,0.019083738327026367,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6754542970002149,0.75,0.027530670166015625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
