Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1275672690007923,0.05,0.008301973342895508,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.1382027420004306,0.1,0.009992122650146484,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.14856304500062834,0.15,0.008841753005981445,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15772412099977373,0.2,0.008501768112182617,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16653904800114105,0.25,0.018031835556030273,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22336229200118396,0.3,0.021598339080810547,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27712984299978416,0.35,0.019246816635131836,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3252775250002742,0.4,0.02115488052368164,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37479428600090614,0.45,0.017348527908325195,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4231742740012123,0.5,0.020487070083618164,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4753555260012945,0.55,0.017089128494262695,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5209543990004022,0.6,0.01885843276977539,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5739741510005842,0.65,0.020325899124145508,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6246319290003157,0.7,0.016763925552368164,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6722272999995766,0.75,0.023576974868774414,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
