Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12884626400045818,0.05,0.009596824645996094,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.13907072099937068,0.1,0.010863304138183594,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.15071756100041966,0.15,0.008807659149169922,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15985175000059826,0.2,0.008466243743896484,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16861379699912504,0.25,0.016696453094482422,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2201271789999737,0.3,0.01717972755432129,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2731310189992655,0.35,0.01593494415283203,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3209228729992901,0.4,0.018324613571166992,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37356687399915245,0.45,0.016089916229248047,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42073824599901855,0.5,0.01950359344482422,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4735643379990506,0.55,0.01763153076171875,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5232190650003758,0.6,0.01645493507385254,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5725197749998188,0.65,0.018167972564697266,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6232569059993693,0.7,0.017361879348754883,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6719030999993265,0.75,0.027551651000976562,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
