Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1201415430000452,0.05,0.008947134017944336,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.13082988600035605,0.1,0.01146388053894043,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.14283786300029533,0.15,0.013417720794677734,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15685373500036803,0.2,0.009496688842773438,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7185285091400146
0.16667381700017359,0.25,0.016705989837646484,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2198697940002603,0.3,0.01668405532836914,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7185285091400146
0.2684295590001966,0.35,0.01692342758178711,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3198911740000767,0.4,0.017188310623168945,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7185285091400146
0.3695923750001384,0.45,0.017109155654907227,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4189836620003007,0.5,0.019272327423095703,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7185285091400146
0.4738117090000742,0.55,0.01700878143310547,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5202565950003191,0.6,0.017958402633666992,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7185285091400146
0.5737210710003637,0.65,0.017089128494262695,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.620792917000017,0.7,0.016725540161132812,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7185285091400146
