Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12328384300053585,0.05,0.012868881225585938,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.1373726900001202,0.1,0.009355545043945312,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.14752286299972184,0.15,0.011349201202392578,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1592771260002337,0.2,0.010633468627929688,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17095289900044008,0.25,0.018375873565673828,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2214793599996483,0.3,0.020305395126342773,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2749646849997589,0.35,0.019324541091918945,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.323862127999746,0.4,0.019005537033081055,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3724464489996535,0.45,0.017703533172607422,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4223455520004791,0.5,0.025292396545410156,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48154085599981045,0.55,0.01713871955871582,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5214170139997805,0.6,0.019187450408935547,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5748435209998206,0.65,0.019738435745239258,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6234832800000731,0.7,0.01594996452331543,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6706956690004517,0.75,0.026490449905395508,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
