Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1255454969996208,0.05,0.007593870162963867,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.13376980199973332,0.1,0.00860738754272461,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.14272455399986939,0.15,0.008776426315307617,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15181871899949329,0.2,0.008658409118652344,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1607945749992723,0.25,0.02488565444946289,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2294334139996863,0.3,0.01755237579345703,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27258694600004674,0.35,0.016618967056274414,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32158062500002416,0.4,0.01806497573852539,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37362930699964636,0.45,0.016972064971923828,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41962307399990095,0.5,0.0167236328125,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47324257099990064,0.55,0.018551111221313477,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5237685209995107,0.6,0.01706099510192871,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5731260469992776,0.65,0.022645235061645508,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6270645289996537,0.7,0.017821311950683594,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6738573789998554,0.75,0.026050090789794922,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
