Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11568981999971584,0.05,0.009174108505249023,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.1263450919996103,0.1,0.021532058715820312,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.14990243699958228,0.15,0.0052127838134765625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1555176969995955,0.2,0.00436711311340332,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16032780099976662,0.25,0.015439748764038086,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2210183679999318,0.3,0.012357234954833984,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.268178696999712,0.35,0.015094518661499023,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32047828800023126,0.4,0.01134800910949707,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.366890417999457,0.45,0.013370752334594727,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4167650549998143,0.5,0.012753009796142578,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46850825999990775,0.55,0.01209259033203125,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5159698039997238,0.6,0.013709068298339844,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5691188370001328,0.65,0.012547492980957031,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6164341599996987,0.7,0.013949871063232422,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6687890889998016,0.75,0.01197957992553711,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
