Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11776420499973028,0.05,0.007646799087524414,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.1263924959994256,0.1,0.011578083038330078,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.13832077000006393,0.15,0.00434565544128418,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14296435999949608,0.2,0.004205942153930664,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15470004100006918,0.25,0.012211322784423828,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21769871400010743,0.3,0.013101339340209961,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26681075699980283,0.35,0.013120412826538086,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3188854169993647,0.4,0.011622905731201172,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36681620399940584,0.45,0.013497591018676758,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4191718359998049,0.5,0.013782739639282227,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4690583259998675,0.55,0.013008594512939453,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5171330359999047,0.6,0.013309955596923828,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.569229455999448,0.65,0.014403343200683594,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6187532599997212,0.7,0.01313161849975586,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.66869762099941,0.75,0.013522624969482422,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
