Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11717565400067542,0.05,0.007717132568359375,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.12580079899998964,0.1,0.011507272720336914,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.13763872400068067,0.15,0.004378795623779297,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14231657800064568,0.2,0.004284858703613281,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1547793380004805,0.25,0.010569334030151367,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21443253300003562,0.3,0.013747453689575195,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2670031650004603,0.35,0.01320648193359375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31838341999991826,0.4,0.01517629623413086,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3702643100004934,0.45,0.012578964233398438,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4186297280002691,0.5,0.014242887496948242,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4691424110005755,0.55,0.0161130428314209,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5198944930007201,0.6,0.012140989303588867,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.566847338000116,0.65,0.012874364852905273,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6164296010001635,0.7,0.016999006271362305,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.673006271000304,0.75,0.011623382568359375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
