Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11610595299953275,0.05,0.012955904006958008,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.13124636999964423,0.1,0.015863656997680664,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.14862268900014897,0.15,0.0044095516204833984,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15335280999988754,0.2,0.004213094711303711,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15784708299997874,0.25,0.012394189834594727,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21812319299988303,0.3,0.010290145874023438,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2653751369998645,0.35,0.01240086555480957,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3186780500000168,0.4,0.013239145278930664,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36852407199967274,0.45,0.011609554290771484,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41345175199967343,0.5,0.014721155166625977,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4678131109994865,0.55,0.012666463851928711,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5161100380000789,0.6,0.012437820434570312,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.568192977999388,0.65,0.013031959533691406,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6188722649994816,0.7,0.015679121017456055,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6705822469994018,0.75,0.012206077575683594,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
