Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11775161999958073,0.05,0.00897979736328125,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.12778069900014088,0.1,0.011408329010009766,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.13960814500023844,0.15,0.004315376281738281,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1442419949999021,0.2,0.004203081130981445,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15461825399961526,0.25,0.011415958404541016,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21378863100017043,0.3,0.010047674179077148,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2617452120002781,0.35,0.011599302291870117,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3140769530000398,0.4,0.010477542877197266,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36240077699949325,0.45,0.013158798217773438,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4168718949995309,0.5,0.011071205139160156,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4632962959994984,0.55,0.012388944625854492,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5161404069995115,0.6,0.011912345886230469,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5674861679999594,0.65,0.014092206954956055,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6180747879998307,0.7,0.013612747192382812,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6678209609999612,0.75,0.012529373168945312,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
