Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11591450000014447,0.05,0.008936405181884766,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.12586811300025147,0.1,0.011342287063598633,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.13773401800062857,0.15,0.004353523254394531,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14243961600004695,0.2,0.00455474853515625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15542309200100135,0.25,0.013316869735717773,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2188498220002657,0.3,0.009778738021850586,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26132909300031315,0.35,0.0120697021484375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31620561800082214,0.4,0.011643409729003906,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3670198119998531,0.45,0.010966062545776367,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41308255700096197,0.5,0.013267278671264648,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4662647770001058,0.55,0.01077127456665039,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5148330610008998,0.6,0.011641502380371094,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5654988770002092,0.65,0.012012481689453125,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6163449110008514,0.7,0.011879682540893555,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6639624440012994,0.75,0.011455297470092773,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
