Realtime [sec],Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2],MachE_accCmd [m/s2]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11809128000004421,0.05,0.01016545295715332,20.0,0.0,0.0,0.0,0.006437465853539762,0.0,0.12874931707079523,2.5749863414159044,0.0
0.13273258300068846,0.1,0.015617132186889648,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5749863414159044,0.0
0.14918590200068138,0.15,0.0044078826904296875,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15391776800061052,0.2,0.004230022430419922,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1584455230004096,0.25,0.012752532958984375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21561127900076826,0.3,0.01188349723815918,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26719476700054656,0.35,0.013332128524780273,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31976982800006226,0.4,0.012970924377441406,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36750772600044,0.45,0.012424468994140625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.414448600000469,0.5,0.010802268981933594,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4636791600005381,0.55,0.01815009117126465,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5232932610006173,0.6,0.013578414916992188,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5680843360005383,0.65,0.01285862922668457,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6183378220002851,0.7,0.01615309715270996,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6713355050005703,0.75,0.01409769058227539,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
